number,sharpe_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_multiply,params_bb_timeperiod,params_channel_multiply,params_channel_timeperiod,system_attrs_nsga2:generation,state
1502,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:08.789214,2024-01-16 16:37:08.911404,0 days 00:00:00.122190,2.4529255913251724,19,2.006697495704585,25,30,COMPLETE
1503,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:08.914395,2024-01-16 16:37:09.053215,0 days 00:00:00.138820,2.4529255913251724,20,2.1253988584113803,25,30,COMPLETE
1504,-0.6502166223479026,-0.21630113067443432,2024-01-16 16:37:09.055178,2024-01-16 16:37:09.191459,0 days 00:00:00.136281,2.31822667482673,19,2.2114124165313402,23,30,COMPLETE
1505,-1.4202546911711702,-0.2575397880715593,2024-01-16 16:37:09.193423,2024-01-16 16:37:09.367196,0 days 00:00:00.173773,2.332728089776796,23,2.279845201009323,26,30,COMPLETE
1506,1.062739721322751,0.18200830750361846,2024-01-16 16:37:09.369158,2024-01-16 16:37:09.566076,0 days 00:00:00.196918,2.4199228286272687,19,2.2062263174932766,24,30,COMPLETE
1507,1.062739721322751,0.18200830750361846,2024-01-16 16:37:09.567074,2024-01-16 16:37:09.690283,0 days 00:00:00.123209,2.444517096350913,19,2.2675697244884945,26,30,COMPLETE
1508,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:37:09.692248,2024-01-16 16:37:09.808246,0 days 00:00:00.115998,2.4815752984700192,23,2.2751386821591866,21,30,COMPLETE
1509,-0.03679525924197302,-0.012453905817682197,2024-01-16 16:37:09.809246,2024-01-16 16:37:09.992961,0 days 00:00:00.183715,2.448345716629058,24,2.0670256680783208,26,30,COMPLETE
1510,-0.2604834892865915,-0.06597574999795881,2024-01-16 16:37:09.994964,2024-01-16 16:37:10.121201,0 days 00:00:00.126237,2.4850238502858644,21,2.20406251404891,21,30,COMPLETE
1511,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:10.123163,2024-01-16 16:37:10.246954,0 days 00:00:00.123791,2.448345716629058,19,2.1460410743019507,24,30,COMPLETE
1512,1.062739721322751,0.18200830750361846,2024-01-16 16:37:10.248949,2024-01-16 16:37:10.373195,0 days 00:00:00.124246,2.4060191061014087,19,2.232797626369587,25,30,COMPLETE
1513,0.35067462249799053,0.05457654822468712,2024-01-16 16:37:10.375190,2024-01-16 16:37:10.587829,0 days 00:00:00.212639,2.4815752984700192,19,2.2751386821591866,23,30,COMPLETE
1514,1.062739721322751,0.18200830750361846,2024-01-16 16:37:10.588809,2024-01-16 16:37:10.712074,0 days 00:00:00.123265,2.436112140386063,19,2.239278196648105,26,30,COMPLETE
1515,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:37:10.713791,2024-01-16 16:37:10.828568,0 days 00:00:00.114777,2.431682715259413,22,2.279845201009323,25,30,COMPLETE
1516,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:37:10.831561,2024-01-16 16:37:10.975724,0 days 00:00:00.144163,2.4706431937347073,22,2.2646987567963195,25,30,COMPLETE
1517,1.062739721322751,0.18200830750361846,2024-01-16 16:37:10.978679,2024-01-16 16:37:11.258829,0 days 00:00:00.280150,2.444517096350913,19,2.239278196648105,25,30,COMPLETE
1518,1.062739721322751,0.18200830750361846,2024-01-16 16:37:11.259859,2024-01-16 16:37:11.400995,0 days 00:00:00.141136,2.4706431937347073,19,2.239278196648105,25,30,COMPLETE
1519,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:11.401997,2024-01-16 16:37:11.533803,0 days 00:00:00.131806,2.444517096350913,19,2.2062263174932766,25,30,COMPLETE
1520,0.31968768765109046,0.04688884346120204,2024-01-16 16:37:11.535766,2024-01-16 16:37:11.653084,0 days 00:00:00.117318,2.4054522148934727,20,2.0685775561144792,24,30,COMPLETE
1521,1.062739721322751,0.18200830750361846,2024-01-16 16:37:11.655042,2024-01-16 16:37:11.794251,0 days 00:00:00.139209,2.444517096350913,19,2.2114124165313402,25,30,COMPLETE
1522,1.062739721322751,0.18200830750361846,2024-01-16 16:37:11.796248,2024-01-16 16:37:11.973914,0 days 00:00:00.177666,2.444517096350913,19,2.279845201009323,26,30,COMPLETE
1523,1.062739721322751,0.18200830750361846,2024-01-16 16:37:11.974914,2024-01-16 16:37:12.157836,0 days 00:00:00.182922,2.438258720582948,19,2.282297461633559,25,30,COMPLETE
1524,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:12.159799,2024-01-16 16:37:12.288036,0 days 00:00:00.128237,2.438258720582948,19,2.2062263174932766,26,30,COMPLETE
1525,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:12.290032,2024-01-16 16:37:12.434720,0 days 00:00:00.144688,2.4706431937347073,19,2.077282945022824,25,30,COMPLETE
1526,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:12.436716,2024-01-16 16:37:12.584867,0 days 00:00:00.148151,2.448345716629058,20,2.2646987567963195,26,30,COMPLETE
1527,0.35067462249799053,0.05457654822468712,2024-01-16 16:37:12.586909,2024-01-16 16:37:12.734583,0 days 00:00:00.147674,2.4750797717728736,19,2.2485387851266503,23,30,COMPLETE
1528,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:12.736580,2024-01-16 16:37:12.908085,0 days 00:00:00.171505,2.431682715259413,20,2.215695265322108,25,30,COMPLETE
1529,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:12.910111,2024-01-16 16:37:13.029326,0 days 00:00:00.119215,2.4750797717728736,20,2.2751386821591866,25,30,COMPLETE
1530,0.35067462249799053,0.05457654822468712,2024-01-16 16:37:13.030864,2024-01-16 16:37:13.204047,0 days 00:00:00.173183,2.492092691892507,19,2.2751386821591866,22,30,COMPLETE
1531,1.062739721322751,0.18200830750361846,2024-01-16 16:37:13.206047,2024-01-16 16:37:13.340785,0 days 00:00:00.134738,2.436112140386063,19,2.2751386821591866,25,30,COMPLETE
1532,1.062739721322751,0.18200830750361846,2024-01-16 16:37:13.341820,2024-01-16 16:37:13.473082,0 days 00:00:00.131262,2.3645493571090834,19,2.20406251404891,25,30,COMPLETE
1533,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:37:13.475048,2024-01-16 16:37:13.633765,0 days 00:00:00.158717,2.4529255913251724,23,2.2661006928116696,26,30,COMPLETE
1534,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:13.635728,2024-01-16 16:37:13.761007,0 days 00:00:00.125279,2.4527272786664054,19,2.130546966681091,25,30,COMPLETE
1535,1.062739721322751,0.18200830750361846,2024-01-16 16:37:13.763002,2024-01-16 16:37:13.891272,0 days 00:00:00.128270,2.422798668291714,19,2.250869027285102,25,30,COMPLETE
1536,1.062739721322751,0.18200830750361846,2024-01-16 16:37:13.893265,2024-01-16 16:37:14.034081,0 days 00:00:00.140816,2.404000458327272,19,2.239278196648105,25,30,COMPLETE
1537,1.062739721322751,0.18200830750361846,2024-01-16 16:37:14.036111,2024-01-16 16:37:14.180276,0 days 00:00:00.144165,2.444517096350913,19,2.239278196648105,25,30,COMPLETE
1538,-0.3493319512390274,-0.1316055846721332,2024-01-16 16:37:14.182271,2024-01-16 16:37:14.320428,0 days 00:00:00.138157,2.3013488763383334,19,2.239278196648105,26,30,COMPLETE
1539,-1.1191641253742652,-0.10892616319616892,2024-01-16 16:37:14.322454,2024-01-16 16:37:14.453260,0 days 00:00:00.130806,2.436112140386063,24,2.279845201009323,21,30,COMPLETE
1540,0.6042780227563924,0.14138837699166204,2024-01-16 16:37:14.455256,2024-01-16 16:37:14.587384,0 days 00:00:00.132128,2.366388209229473,19,2.239278196648105,26,30,COMPLETE
1541,1.062739721322751,0.18200830750361846,2024-01-16 16:37:14.589376,2024-01-16 16:37:14.736185,0 days 00:00:00.146809,2.444517096350913,19,2.239278196648105,25,30,COMPLETE
1542,-0.7908556071263971,-0.17715720954657144,2024-01-16 16:37:14.738216,2024-01-16 16:37:14.898415,0 days 00:00:00.160199,2.4706431937347073,21,2.250869027285102,26,30,COMPLETE
1543,0.10853173345357522,-0.009991591477332947,2024-01-16 16:37:14.900409,2024-01-16 16:37:15.070948,0 days 00:00:00.170539,2.361771411797163,19,2.239278196648105,20,30,COMPLETE
1544,-0.3493319512390274,-0.1316055846721332,2024-01-16 16:37:15.071945,2024-01-16 16:37:15.191206,0 days 00:00:00.119261,2.3212894969321543,19,2.239278196648105,26,30,COMPLETE
1545,0.41033240764749335,0.06672562348787948,2024-01-16 16:37:15.192235,2024-01-16 16:37:15.387730,0 days 00:00:00.195495,2.4529255913251724,19,2.2062263174932766,22,30,COMPLETE
1546,1.062739721322751,0.18200830750361846,2024-01-16 16:37:15.388728,2024-01-16 16:37:15.520920,0 days 00:00:00.132192,2.4529255913251724,19,2.276094068637245,25,30,COMPLETE
1547,-0.3493319512390274,-0.1316055846721332,2024-01-16 16:37:15.521885,2024-01-16 16:37:15.638753,0 days 00:00:00.116868,2.3102751116830795,19,2.279845201009323,26,30,COMPLETE
1548,-0.23700809382673668,-0.08322755175565419,2024-01-16 16:37:15.639784,2024-01-16 16:37:15.739137,0 days 00:00:00.099353,2.329511078691456,19,2.1616986368826745,26,30,COMPLETE
1549,1.062739721322751,0.18200830750361846,2024-01-16 16:37:15.740131,2024-01-16 16:37:15.867402,0 days 00:00:00.127271,2.4646827128625737,19,2.2646987567963195,25,30,COMPLETE
1550,1.062739721322751,0.18200830750361846,2024-01-16 16:37:15.869364,2024-01-16 16:37:16.031518,0 days 00:00:00.162154,2.438258720582948,19,2.239278196648105,26,31,COMPLETE
1551,-0.01878644180527436,-0.028321824891217772,2024-01-16 16:37:16.032514,2024-01-16 16:37:16.191285,0 days 00:00:00.158771,2.4054522148934727,19,2.2751386821591866,24,31,COMPLETE
1552,-0.476877220909798,-0.21290020735268256,2024-01-16 16:37:16.192281,2024-01-16 16:37:16.341978,0 days 00:00:00.149697,2.312977687274968,19,2.250869027285102,22,31,COMPLETE
1553,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:37:16.343440,2024-01-16 16:37:16.446925,0 days 00:00:00.103485,2.4054522148934727,23,2.2231459106946017,25,31,COMPLETE
1554,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:16.448920,2024-01-16 16:37:16.587067,0 days 00:00:00.138147,2.444517096350913,19,2.1773434057498506,24,31,COMPLETE
1555,1.062739721322751,0.18200830750361846,2024-01-16 16:37:16.588096,2024-01-16 16:37:16.750885,0 days 00:00:00.162789,2.422798668291714,19,2.239278196648105,26,31,COMPLETE
1556,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:16.751883,2024-01-16 16:37:16.933966,0 days 00:00:00.182083,2.393912446896098,19,2.04823472093093,25,31,COMPLETE
1557,1.062739721322751,0.18200830750361846,2024-01-16 16:37:16.936009,2024-01-16 16:37:17.069692,0 days 00:00:00.133683,2.4255569788974354,19,2.239278196648105,25,31,COMPLETE
1558,1.062739721322751,0.18200830750361846,2024-01-16 16:37:17.070727,2024-01-16 16:37:17.198003,0 days 00:00:00.127276,2.4529255913251724,19,2.293221822220202,25,31,COMPLETE
1559,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:17.199030,2024-01-16 16:37:17.349769,0 days 00:00:00.150739,2.4632568718634573,19,2.0938759391786963,26,31,COMPLETE
1560,-0.6502166223479026,-0.21630113067443432,2024-01-16 16:37:17.353759,2024-01-16 16:37:17.489019,0 days 00:00:00.135260,2.3076083528884417,19,2.279845201009323,26,31,COMPLETE
1561,1.062739721322751,0.18200830750361846,2024-01-16 16:37:17.490015,2024-01-16 16:37:17.644702,0 days 00:00:00.154687,2.444517096350913,19,2.2381060226643372,26,31,COMPLETE
1562,1.062739721322751,0.18200830750361846,2024-01-16 16:37:17.647696,2024-01-16 16:37:17.774900,0 days 00:00:00.127204,2.444517096350913,19,2.239278196648105,25,31,COMPLETE
1563,1.062739721322751,0.18200830750361846,2024-01-16 16:37:17.775898,2024-01-16 16:37:17.911087,0 days 00:00:00.135189,2.438258720582948,19,2.2646987567963195,26,31,COMPLETE
1564,-0.49031841342625426,-0.1650366334403705,2024-01-16 16:37:17.913082,2024-01-16 16:37:18.118357,0 days 00:00:00.205275,2.317220741962721,20,2.279845201009323,26,31,COMPLETE
1565,1.062739721322751,0.18200830750361846,2024-01-16 16:37:18.120317,2024-01-16 16:37:18.376372,0 days 00:00:00.256055,2.4060191061014087,19,2.232797626369587,25,31,COMPLETE
1566,1.062739721322751,0.18200830750361846,2024-01-16 16:37:18.379330,2024-01-16 16:37:18.554491,0 days 00:00:00.175161,2.444517096350913,19,2.239278196648105,24,31,COMPLETE
1567,-0.24656642014161506,-0.11473260371388463,2024-01-16 16:37:18.556451,2024-01-16 16:37:18.663744,0 days 00:00:00.107293,2.3099165464724223,19,2.2062263174932766,26,31,COMPLETE
1568,1.062739721322751,0.18200830750361846,2024-01-16 16:37:18.664744,2024-01-16 16:37:18.835813,0 days 00:00:00.171069,2.422798668291714,19,2.238978716357012,26,31,COMPLETE
1569,-0.5882111737640459,-0.1726414651726415,2024-01-16 16:37:18.836843,2024-01-16 16:37:19.094725,0 days 00:00:00.257882,2.3242747960754406,19,2.08129992102719,21,31,COMPLETE
1570,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:19.096719,2024-01-16 16:37:19.349771,0 days 00:00:00.253052,2.4096922479617926,19,2.1591626666245967,26,31,COMPLETE
1571,-0.4447568921379218,-0.12613818848760844,2024-01-16 16:37:19.351798,2024-01-16 16:37:19.594347,0 days 00:00:00.242549,2.4054522148934727,19,2.2062263174932766,21,31,COMPLETE
1572,1.062739721322751,0.18200830750361846,2024-01-16 16:37:19.595376,2024-01-16 16:37:19.714686,0 days 00:00:00.119310,2.444517096350913,19,2.279845201009323,25,31,COMPLETE
1573,0.41111265206923364,0.09098152049882188,2024-01-16 16:37:19.716650,2024-01-16 16:37:19.839927,0 days 00:00:00.123277,2.317220741962721,23,2.279845201009323,23,31,COMPLETE
1574,1.062739721322751,0.18200830750361846,2024-01-16 16:37:19.841925,2024-01-16 16:37:19.964272,0 days 00:00:00.122347,2.4632568718634573,19,2.2062263174932766,24,31,COMPLETE
1575,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:37:19.966234,2024-01-16 16:37:20.066606,0 days 00:00:00.100372,2.444517096350913,22,2.2114124165313402,25,31,COMPLETE
1576,1.062739721322751,0.18200830750361846,2024-01-16 16:37:20.068568,2024-01-16 16:37:20.212833,0 days 00:00:00.144265,2.444517096350913,19,2.239278196648105,25,31,COMPLETE
1577,1.062739721322751,0.18200830750361846,2024-01-16 16:37:20.214828,2024-01-16 16:37:20.340149,0 days 00:00:00.125321,2.436112140386063,19,2.2062263174932766,25,31,COMPLETE
1578,1.062739721322751,0.18200830750361846,2024-01-16 16:37:20.341140,2024-01-16 16:37:20.469928,0 days 00:00:00.128788,2.4563234519681028,19,2.239278196648105,26,31,COMPLETE
1579,0.41033240764749335,0.06672562348787948,2024-01-16 16:37:20.470892,2024-01-16 16:37:20.621044,0 days 00:00:00.150152,2.4060191061014087,19,2.239278196648105,24,31,COMPLETE
1580,1.062739721322751,0.18200830750361846,2024-01-16 16:37:20.623037,2024-01-16 16:37:20.743232,0 days 00:00:00.120195,2.438258720582948,19,2.238978716357012,25,31,COMPLETE
1581,1.062739721322751,0.18200830750361846,2024-01-16 16:37:20.745225,2024-01-16 16:37:20.874011,0 days 00:00:00.128786,2.438258720582948,19,2.2646987567963195,25,31,COMPLETE
1582,-0.6502166223479026,-0.21630113067443432,2024-01-16 16:37:20.875009,2024-01-16 16:37:21.022136,0 days 00:00:00.147127,2.317220741962721,19,2.2573049564404135,25,31,COMPLETE
1583,0.6042780227563924,0.14138837699166204,2024-01-16 16:37:21.024099,2024-01-16 16:37:21.159833,0 days 00:00:00.135734,2.3965269181338456,19,2.279845201009323,26,31,COMPLETE
1584,0.31968768765109046,0.04688884346120204,2024-01-16 16:37:21.162829,2024-01-16 16:37:21.287007,0 days 00:00:00.124178,2.423777118677984,20,2.208194381427851,25,31,COMPLETE
1585,1.062739721322751,0.18200830750361846,2024-01-16 16:37:21.289001,2024-01-16 16:37:21.425156,0 days 00:00:00.136155,2.444517096350913,19,2.239278196648105,25,31,COMPLETE
1586,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:21.429196,2024-01-16 16:37:21.550338,0 days 00:00:00.121142,2.4054522148934727,19,2.0172446312590835,26,31,COMPLETE
1587,-1.4202546911711702,-0.2575397880715593,2024-01-16 16:37:21.553846,2024-01-16 16:37:21.705950,0 days 00:00:00.152104,2.358805281461721,23,2.279845201009323,26,31,COMPLETE
1588,0.3467824384867073,0.07135476382841915,2024-01-16 16:37:21.707945,2024-01-16 16:37:21.898534,0 days 00:00:00.190589,2.3645493571090834,19,2.13010907192985,20,31,COMPLETE
1589,1.062739721322751,0.18200830750361846,2024-01-16 16:37:21.900529,2024-01-16 16:37:22.075273,0 days 00:00:00.174744,2.444517096350913,19,2.239278196648105,25,31,COMPLETE
1590,1.062739721322751,0.18200830750361846,2024-01-16 16:37:22.077575,2024-01-16 16:37:22.225689,0 days 00:00:00.148114,2.4054522148934727,19,2.239278196648105,25,31,COMPLETE
1591,0.40398394328957127,0.07668893472641543,2024-01-16 16:37:22.227684,2024-01-16 16:37:22.380121,0 days 00:00:00.152437,2.3965269181338456,19,2.2751386821591866,25,31,COMPLETE
1592,-0.4447568921379218,-0.12613818848760844,2024-01-16 16:37:22.382118,2024-01-16 16:37:22.554027,0 days 00:00:00.171909,2.438258720582948,19,2.239278196648105,21,31,COMPLETE
1593,0.6042780227563924,0.14138837699166204,2024-01-16 16:37:22.555238,2024-01-16 16:37:22.675063,0 days 00:00:00.119825,2.4060191061014087,19,2.2675697244884945,25,31,COMPLETE
1594,-0.4447568921379218,-0.12613818848760844,2024-01-16 16:37:22.677525,2024-01-16 16:37:22.869395,0 days 00:00:00.191870,2.4199228286272687,19,2.2263617920947896,21,31,COMPLETE
1595,-0.9498391119716277,-0.21292452356332603,2024-01-16 16:37:22.870464,2024-01-16 16:37:23.008984,0 days 00:00:00.138520,2.444517096350913,24,2.279845201009323,24,31,COMPLETE
1596,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:37:23.010980,2024-01-16 16:37:23.129216,0 days 00:00:00.118236,2.499242086535945,23,2.2381060226643372,25,31,COMPLETE
1597,1.062739721322751,0.18200830750361846,2024-01-16 16:37:23.130640,2024-01-16 16:37:23.265894,0 days 00:00:00.135254,2.444517096350913,19,2.2646987567963195,25,31,COMPLETE
1598,1.062739721322751,0.18200830750361846,2024-01-16 16:37:23.266897,2024-01-16 16:37:23.395088,0 days 00:00:00.128191,2.4319857132603953,19,2.266889357120489,25,31,COMPLETE
1599,1.062739721322751,0.18200830750361846,2024-01-16 16:37:23.396508,2024-01-16 16:37:23.538941,0 days 00:00:00.142433,2.422798668291714,19,2.250869027285102,26,31,COMPLETE
1600,1.062739721322751,0.18200830750361846,2024-01-16 16:37:23.539943,2024-01-16 16:37:23.705972,0 days 00:00:00.166029,2.398350310841397,19,2.236807853129839,25,32,COMPLETE
1601,1.062739721322751,0.18200830750361846,2024-01-16 16:37:23.706964,2024-01-16 16:37:23.838859,0 days 00:00:00.131895,2.4054522148934727,19,2.2304290561535103,25,32,COMPLETE
1602,0.31968768765109046,0.04688884346120204,2024-01-16 16:37:23.840916,2024-01-16 16:37:23.955949,0 days 00:00:00.115033,2.444517096350913,24,2.209079664647025,26,32,COMPLETE
1603,0.3467824384867073,0.07135476382841915,2024-01-16 16:37:23.957953,2024-01-16 16:37:24.139020,0 days 00:00:00.181067,2.444517096350913,19,2.20406251404891,20,32,COMPLETE
1604,1.062739721322751,0.18200830750361846,2024-01-16 16:37:24.141016,2024-01-16 16:37:24.317667,0 days 00:00:00.176651,2.4563234519681028,19,2.279845201009323,26,32,COMPLETE
1605,1.062739721322751,0.18200830750361846,2024-01-16 16:37:24.319631,2024-01-16 16:37:24.460369,0 days 00:00:00.140738,2.382174362706419,19,2.239278196648105,26,32,COMPLETE
1606,-0.01878644180527436,-0.028321824891217772,2024-01-16 16:37:24.464356,2024-01-16 16:37:24.635420,0 days 00:00:00.171064,2.4096922479617926,19,2.2906170365990546,24,32,COMPLETE
1607,-0.4447568921379218,-0.12613818848760844,2024-01-16 16:37:24.636420,2024-01-16 16:37:24.822592,0 days 00:00:00.186172,2.444517096350913,19,2.239278196648105,21,32,COMPLETE
1608,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:24.828582,2024-01-16 16:37:25.066036,0 days 00:00:00.237454,2.4741479294753987,19,2.2062263174932766,24,32,COMPLETE
1609,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:37:25.070025,2024-01-16 16:37:25.280808,0 days 00:00:00.210783,2.4060191061014087,22,2.232797626369587,25,32,COMPLETE
1610,0.31968768765109046,0.04688884346120204,2024-01-16 16:37:25.281860,2024-01-16 16:37:25.433694,0 days 00:00:00.151834,2.436112140386063,21,2.001631287628132,25,32,COMPLETE
1611,1.062739721322751,0.18200830750361846,2024-01-16 16:37:25.435728,2024-01-16 16:37:25.599377,0 days 00:00:00.163649,2.4710655716382806,19,2.239278196648105,25,32,COMPLETE
1612,1.062739721322751,0.18200830750361846,2024-01-16 16:37:25.600487,2024-01-16 16:37:25.750432,0 days 00:00:00.149945,2.436112140386063,19,2.274042617832511,26,32,COMPLETE
1613,-0.3493319512390274,-0.1316055846721332,2024-01-16 16:37:25.752650,2024-01-16 16:37:25.890390,0 days 00:00:00.137740,2.317220741962721,19,2.279845201009323,26,32,COMPLETE
1614,-0.49031841342625426,-0.1650366334403705,2024-01-16 16:37:25.891392,2024-01-16 16:37:26.033349,0 days 00:00:00.141957,2.4054522148934727,20,2.2646987567963195,25,32,COMPLETE
1615,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:26.035490,2024-01-16 16:37:26.224993,0 days 00:00:00.189503,2.4248029793579673,19,2.010386171157793,24,32,COMPLETE
1616,1.062739721322751,0.18200830750361846,2024-01-16 16:37:26.229825,2024-01-16 16:37:26.395952,0 days 00:00:00.166127,2.4199228286272687,19,2.2062263174932766,24,32,COMPLETE
1617,0.31968768765109046,0.04688884346120204,2024-01-16 16:37:26.398516,2024-01-16 16:37:26.544143,0 days 00:00:00.145627,2.3269665380567326,19,2.0110737571150747,25,32,COMPLETE
1618,0.21149089190732112,0.030067403383729784,2024-01-16 16:37:26.547388,2024-01-16 16:37:26.703546,0 days 00:00:00.156158,2.3869469229780376,19,2.239278196648105,24,32,COMPLETE
1619,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:37:26.704968,2024-01-16 16:37:26.835381,0 days 00:00:00.130413,2.4739350532108944,23,2.2646987567963195,26,32,COMPLETE
1620,1.062739721322751,0.18200830750361846,2024-01-16 16:37:26.836382,2024-01-16 16:37:27.047239,0 days 00:00:00.210857,2.4646827128625737,19,2.2646987567963195,24,32,COMPLETE
1621,1.062739721322751,0.18200830750361846,2024-01-16 16:37:27.049532,2024-01-16 16:37:27.204287,0 days 00:00:00.154755,2.4850238502858644,19,2.2751386821591866,25,32,COMPLETE
1622,1.062739721322751,0.18200830750361846,2024-01-16 16:37:27.206285,2024-01-16 16:37:27.370308,0 days 00:00:00.164023,2.4054522148934727,19,2.2062263174932766,25,32,COMPLETE
1623,-0.6502166223479026,-0.21630113067443432,2024-01-16 16:37:27.371339,2024-01-16 16:37:27.527420,0 days 00:00:00.156081,2.320014581130348,19,2.2646987567963195,25,32,COMPLETE
1624,0.21149089190732112,0.030067403383729784,2024-01-16 16:37:27.531410,2024-01-16 16:37:27.688170,0 days 00:00:00.156760,2.4199228286272687,19,2.279845201009323,23,32,COMPLETE
1625,1.062739721322751,0.18200830750361846,2024-01-16 16:37:27.691161,2024-01-16 16:37:27.998688,0 days 00:00:00.307527,2.444517096350913,19,2.2381060226643372,26,32,COMPLETE
1626,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:37:28.000813,2024-01-16 16:37:28.165813,0 days 00:00:00.165000,2.444517096350913,21,2.239278196648105,24,32,COMPLETE
1627,-0.7908556071263971,-0.17715720954657144,2024-01-16 16:37:28.167808,2024-01-16 16:37:28.304107,0 days 00:00:00.136299,2.444517096350913,21,2.239464394449262,25,32,COMPLETE
1628,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:28.306067,2024-01-16 16:37:28.454253,0 days 00:00:00.148186,2.444517096350913,19,2.2062263174932766,25,32,COMPLETE
1629,1.062739721322751,0.18200830750361846,2024-01-16 16:37:28.455248,2024-01-16 16:37:28.629979,0 days 00:00:00.174731,2.444517096350913,19,2.279845201009323,26,32,COMPLETE
1630,1.062739721322751,0.18200830750361846,2024-01-16 16:37:28.630977,2024-01-16 16:37:28.861359,0 days 00:00:00.230382,2.438258720582948,19,2.239278196648105,26,32,COMPLETE
1631,-0.9498391119716277,-0.21292452356332603,2024-01-16 16:37:28.862356,2024-01-16 16:37:28.980138,0 days 00:00:00.117782,2.3333892797763522,23,2.2062263174932766,25,32,COMPLETE
1632,1.062739721322751,0.18200830750361846,2024-01-16 16:37:28.982101,2024-01-16 16:37:29.112368,0 days 00:00:00.130267,2.444517096350913,19,2.279845201009323,25,32,COMPLETE
1633,-0.4476040549789468,-0.12771166599425143,2024-01-16 16:37:29.114375,2024-01-16 16:37:29.222666,0 days 00:00:00.108291,2.4274161290730913,23,2.1427378534825072,25,32,COMPLETE
1634,1.062739721322751,0.18200830750361846,2024-01-16 16:37:29.223667,2024-01-16 16:37:29.360928,0 days 00:00:00.137261,2.404000458327272,19,2.239278196648105,26,32,COMPLETE
1635,0.6042780227563924,0.14138837699166204,2024-01-16 16:37:29.361920,2024-01-16 16:37:29.509596,0 days 00:00:00.147676,2.4191545674619013,19,2.276094068637245,25,32,COMPLETE
1636,0.35067462249799053,0.05457654822468712,2024-01-16 16:37:29.511589,2024-01-16 16:37:29.743112,0 days 00:00:00.231523,2.4632568718634573,19,2.2062263174932766,22,32,COMPLETE
1637,1.1179824439623918,0.17486205993462847,2024-01-16 16:37:29.746151,2024-01-16 16:37:29.927847,0 days 00:00:00.181696,2.444517096350913,19,2.045261362763674,24,32,COMPLETE
1638,-0.1315346802696687,-0.059433021232305094,2024-01-16 16:37:29.928844,2024-01-16 16:37:30.058170,0 days 00:00:00.129326,2.35309328478358,19,2.250869027285102,24,32,COMPLETE
1639,-0.7908556071263971,-0.17715720954657144,2024-01-16 16:37:30.061163,2024-01-16 16:37:30.233871,0 days 00:00:00.172708,2.4319857132603953,21,2.22701590912899,25,32,COMPLETE
1640,-0.2112766263868919,-0.05307821964104249,2024-01-16 16:37:30.235864,2024-01-16 16:37:30.513330,0 days 00:00:00.277466,2.317220741962721,23,2.279845201009323,25,32,COMPLETE
1641,1.062739721322751,0.18200830750361846,2024-01-16 16:37:30.516320,2024-01-16 16:37:30.766539,0 days 00:00:00.250219,2.4471480286752887,19,2.239278196648105,26,32,COMPLETE
1642,1.062739721322751,0.18200830750361846,2024-01-16 16:37:30.767537,2024-01-16 16:37:30.923285,0 days 00:00:00.155748,2.4199228286272687,19,2.239278196648105,25,32,COMPLETE
1643,0.41033240764749335,0.06672562348787948,2024-01-16 16:37:30.924281,2024-01-16 16:37:31.070085,0 days 00:00:00.145804,2.400384695451893,19,2.239278196648105,23,32,COMPLETE
1644,-0.01878644180527436,-0.028321824891217772,2024-01-16 16:37:31.072083,2024-01-16 16:37:31.264277,0 days 00:00:00.192194,2.3822049697463643,19,2.2751386821591866,25,32,COMPLETE
1645,1.062739721322751,0.18200830750361846,2024-01-16 16:37:31.267240,2024-01-16 16:37:31.726147,0 days 00:00:00.458907,2.404000458327272,19,2.2062263174932766,25,32,COMPLETE
