number,sharpe_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_multiply,params_bb_timeperiod,params_channel_multiply,params_channel_timeperiod,system_attrs_nsga2:generation,state
293,-0.34202431467028904,-0.13535152886694263,2024-01-16 12:11:11.097858,2024-01-16 12:11:11.273519,0 days 00:00:00.175661,2.151932087599521,22,2.1030362561736173,21,5,COMPLETE
294,-0.09186576175386356,-0.10487064376984662,2024-01-16 12:11:11.274475,2024-01-16 12:11:11.432793,0 days 00:00:00.158318,2.353297599312957,18,2.1030362561736173,25,5,COMPLETE
295,0.24520163744146423,0.029017786772123202,2024-01-16 12:11:11.434859,2024-01-16 12:11:11.605140,0 days 00:00:00.170281,2.3776099501671766,22,2.0581308517367414,26,5,COMPLETE
296,0.23069867164081018,0.03426200030118323,2024-01-16 12:11:11.607077,2024-01-16 12:11:11.752741,0 days 00:00:00.145664,2.2117363278268596,19,2.077809440163845,24,5,COMPLETE
297,-0.5632840110959841,-0.12134908012889511,2024-01-16 12:11:11.753744,2024-01-16 12:11:11.935917,0 days 00:00:00.182173,2.438851428325504,21,2.1579504339810165,20,5,COMPLETE
298,0.46800241135048315,0.12261858790767591,2024-01-16 12:11:11.936912,2024-01-16 12:11:12.102971,0 days 00:00:00.166059,2.408771918552917,23,2.003644160726899,26,5,COMPLETE
299,0.6204431597324827,0.20483401285383238,2024-01-16 12:11:12.103970,2024-01-16 12:11:12.289637,0 days 00:00:00.185667,2.4209322667088684,19,2.0407853144311607,25,5,COMPLETE
300,0.5352012162740974,0.1451020807642476,2024-01-16 12:11:12.290632,2024-01-16 12:11:12.507741,0 days 00:00:00.217109,2.2326932387109117,22,2.077809440163845,26,6,COMPLETE
301,0.2841806642800692,0.05571085504648707,2024-01-16 12:11:12.508739,2024-01-16 12:11:12.662477,0 days 00:00:00.153738,2.1885283720283297,20,2.042597241359937,25,6,COMPLETE
302,0.7197872311634508,0.14970024412560662,2024-01-16 12:11:12.663444,2024-01-16 12:11:12.849982,0 days 00:00:00.186538,2.3776099501671766,21,2.027251485539979,25,6,COMPLETE
303,-0.4343186529889655,-0.16691404352924338,2024-01-16 12:11:12.853106,2024-01-16 12:11:13.042647,0 days 00:00:00.189541,2.264163554630781,22,2.1178515900894217,20,6,COMPLETE
304,-0.06697520656197879,-0.06808693347062146,2024-01-16 12:11:13.044702,2024-01-16 12:11:13.202933,0 days 00:00:00.158231,2.264163554630781,21,2.077809440163845,24,6,COMPLETE
305,0.19321371571902382,0.021053252818778675,2024-01-16 12:11:13.203965,2024-01-16 12:11:13.380700,0 days 00:00:00.176735,2.3776099501671766,24,2.003644160726899,26,6,COMPLETE
306,0.7656388266696267,0.14962752580005784,2024-01-16 12:11:13.381886,2024-01-16 12:11:13.559389,0 days 00:00:00.177503,2.3776099501671766,21,2.003644160726899,22,6,COMPLETE
307,0.018106397856641445,-0.03854577232617715,2024-01-16 12:11:13.560386,2024-01-16 12:11:13.748841,0 days 00:00:00.188455,2.403153857569134,22,2.154038326021592,22,6,COMPLETE
308,0.7213866880573051,0.22363530003880824,2024-01-16 12:11:13.750836,2024-01-16 12:11:13.930579,0 days 00:00:00.179743,2.4982887755443084,19,2.003644160726899,22,6,COMPLETE
309,0.5284245262681568,0.1640064475914427,2024-01-16 12:11:13.932576,2024-01-16 12:11:14.098253,0 days 00:00:00.165677,2.3569506093277948,19,2.077809440163845,26,6,COMPLETE
310,0.23069867164081018,0.03426200030118323,2024-01-16 12:11:14.100247,2024-01-16 12:11:14.246471,0 days 00:00:00.146224,2.36072674047231,19,2.255852890782747,25,6,COMPLETE
311,-0.03565627951292243,-0.04178032837172324,2024-01-16 12:11:14.246471,2024-01-16 12:11:14.395528,0 days 00:00:00.149057,2.411640659733771,24,2.192608417925628,26,6,COMPLETE
312,-0.397795427013034,-0.12744515614173083,2024-01-16 12:11:14.397563,2024-01-16 12:11:14.562727,0 days 00:00:00.165164,2.3776099501671766,21,2.027251485539979,21,6,COMPLETE
313,-0.38618663297786976,-0.1836724811249003,2024-01-16 12:11:14.563725,2024-01-16 12:11:14.722302,0 days 00:00:00.158577,2.0446762073444695,19,2.0407853144311607,21,6,COMPLETE
314,0.8424098651638644,0.14776172626539236,2024-01-16 12:11:14.723263,2024-01-16 12:11:14.921658,0 days 00:00:00.198395,2.3776099501671766,21,2.077809440163845,24,6,COMPLETE
315,-0.09597047291582438,-0.08909233315579357,2024-01-16 12:11:14.922725,2024-01-16 12:11:15.090978,0 days 00:00:00.168253,2.292879216299664,21,2.1734575655308688,24,6,COMPLETE
316,0.1776438686448248,0.01533922371626744,2024-01-16 12:11:15.091976,2024-01-16 12:11:15.270128,0 days 00:00:00.178152,2.081800055824989,21,2.168033015544568,24,6,COMPLETE
317,0.5284245262681568,0.1640064475914427,2024-01-16 12:11:15.271908,2024-01-16 12:11:15.451981,0 days 00:00:00.180073,2.3776099501671766,19,2.003644160726899,24,6,COMPLETE
318,-0.2125583186150836,-0.10330110485304118,2024-01-16 12:11:15.452976,2024-01-16 12:11:15.622774,0 days 00:00:00.169798,2.403153857569134,21,2.192608417925628,23,6,COMPLETE
319,0.08731788219092954,0.0036071084715312905,2024-01-16 12:11:15.624735,2024-01-16 12:11:15.815243,0 days 00:00:00.190508,2.4982887755443084,21,2.077809440163845,21,6,COMPLETE
320,0.6409762640444215,0.17433655096463327,2024-01-16 12:11:15.816273,2024-01-16 12:11:15.993152,0 days 00:00:00.176879,2.3776099501671766,22,2.1857630152428897,26,6,COMPLETE
321,0.3007802235804581,0.06153218944375524,2024-01-16 12:11:15.994150,2024-01-16 12:11:16.176588,0 days 00:00:00.182438,2.102202115621726,21,2.1754098787359295,23,6,COMPLETE
322,-0.16664131287293057,-0.11552749524790684,2024-01-16 12:11:16.177585,2024-01-16 12:11:16.361451,0 days 00:00:00.183866,2.0165684174050664,22,2.1030362561736173,25,6,COMPLETE
323,0.10997802681982934,0.0005080533139333454,2024-01-16 12:11:16.362530,2024-01-16 12:11:16.529757,0 days 00:00:00.167227,2.4982887755443084,25,2.148553191711269,25,6,COMPLETE
324,0.26365940765645307,0.048079614314144974,2024-01-16 12:11:16.530754,2024-01-16 12:11:16.694921,0 days 00:00:00.164167,2.4209322667088684,21,2.243804083637894,26,6,COMPLETE
325,0.74885871847991,0.15639427757029722,2024-01-16 12:11:16.695917,2024-01-16 12:11:16.881314,0 days 00:00:00.185397,2.3776099501671766,21,2.003644160726899,24,6,COMPLETE
326,0.2276416129979259,0.034236937878825556,2024-01-16 12:11:16.882312,2024-01-16 12:11:17.047674,0 days 00:00:00.165362,2.0223102403161675,20,2.0823569519203398,24,6,COMPLETE
327,-0.006496669336238345,-0.05124315322523529,2024-01-16 12:11:17.048638,2024-01-16 12:11:17.215300,0 days 00:00:00.166662,2.222248226172312,22,2.1030362561736173,24,6,COMPLETE
328,0.18563104313268664,0.022190081623347454,2024-01-16 12:11:17.217262,2024-01-16 12:11:17.391464,0 days 00:00:00.174202,2.055575758019635,25,2.027251485539979,24,6,COMPLETE
329,1.0378805025082591,0.19120756590380808,2024-01-16 12:11:17.392463,2024-01-16 12:11:17.561903,0 days 00:00:00.169440,2.3776099501671766,22,2.077809440163845,25,6,COMPLETE
330,0.5952938865943517,0.15935776842681904,2024-01-16 12:11:17.562904,2024-01-16 12:11:17.725939,0 days 00:00:00.163035,2.3776099501671766,22,2.0512023434235163,24,6,COMPLETE
331,-0.8814295912368688,-0.4036402877288803,2024-01-16 12:11:17.726901,2024-01-16 12:11:17.902140,0 days 00:00:00.175239,2.0389129388805105,16,2.166680887261137,20,6,COMPLETE
332,0.422039284839373,0.09920022761695307,2024-01-16 12:11:17.903395,2024-01-16 12:11:18.068606,0 days 00:00:00.165211,2.4982887755443084,24,2.2657445303165376,24,6,COMPLETE
333,0.13098792692357888,-0.0048236888460371575,2024-01-16 12:11:18.069601,2024-01-16 12:11:18.224117,0 days 00:00:00.154516,2.168431239904529,21,2.077809440163845,23,6,COMPLETE
334,0.07339193507159222,-0.013543030644433856,2024-01-16 12:11:18.225146,2024-01-16 12:11:18.378438,0 days 00:00:00.153292,2.271753865244391,24,2.00416785126953,25,6,COMPLETE
335,0.49390429240221234,0.13074887668526217,2024-01-16 12:11:18.379470,2024-01-16 12:11:18.544499,0 days 00:00:00.165029,2.4982887755443084,21,2.003644160726899,23,6,COMPLETE
336,0.11279669049299167,-0.0015994637303809612,2024-01-16 12:11:18.545496,2024-01-16 12:11:18.705825,0 days 00:00:00.160329,2.3569506093277948,26,2.077809440163845,24,6,COMPLETE
337,0.6409762640444215,0.17433655096463327,2024-01-16 12:11:18.706992,2024-01-16 12:11:18.868732,0 days 00:00:00.161740,2.353297599312957,22,2.1895631933261614,25,6,COMPLETE
338,-0.42474030754016745,-0.2593924699603383,2024-01-16 12:11:18.869762,2024-01-16 12:11:19.092406,0 days 00:00:00.222644,2.3569506093277948,16,2.077809440163845,21,6,COMPLETE
339,-0.07743510825299317,-0.06413428926023457,2024-01-16 12:11:19.093484,2024-01-16 12:11:19.254076,0 days 00:00:00.160592,2.1026319148655768,21,2.003644160726899,23,6,COMPLETE
340,0.4535830566879496,0.10733662931146341,2024-01-16 12:11:19.255247,2024-01-16 12:11:19.415295,0 days 00:00:00.160048,2.4982887755443084,18,2.1857630152428897,25,6,COMPLETE
341,-0.22466719041739006,-0.10999095262395371,2024-01-16 12:11:19.417258,2024-01-16 12:11:19.578324,0 days 00:00:00.161066,2.264163554630781,24,2.273209155573782,20,6,COMPLETE
342,-0.5603941140747039,-0.153059575624861,2024-01-16 12:11:19.579482,2024-01-16 12:11:19.762737,0 days 00:00:00.183255,2.4949864165408937,21,2.1428032970802215,21,6,COMPLETE
343,0.6105223622782069,0.10886813902860978,2024-01-16 12:11:19.763702,2024-01-16 12:11:19.935638,0 days 00:00:00.171936,2.4982887755443084,21,2.1857630152428897,25,6,COMPLETE
344,-0.397795427013034,-0.12744515614173083,2024-01-16 12:11:19.937838,2024-01-16 12:11:20.112728,0 days 00:00:00.174890,2.3776099501671766,21,2.0169428166642756,21,6,COMPLETE
345,0.07339193507159222,-0.013543030644433856,2024-01-16 12:11:20.113728,2024-01-16 12:11:20.277650,0 days 00:00:00.163922,2.2919786457036313,24,2.00416785126953,24,6,COMPLETE
346,0.2443526919840078,0.03978675783721556,2024-01-16 12:11:20.278646,2024-01-16 12:11:20.452108,0 days 00:00:00.173462,2.4917748459734423,19,2.003644160726899,21,6,COMPLETE
347,0.6363572615923292,0.19645058058644893,2024-01-16 12:11:20.453139,2024-01-16 12:11:20.613301,0 days 00:00:00.160162,2.403153857569134,21,2.003644160726899,25,6,COMPLETE
348,0.3952611235989453,0.09394212164641019,2024-01-16 12:11:20.614302,2024-01-16 12:11:20.788220,0 days 00:00:00.173918,2.271753865244391,24,2.1030362561736173,20,6,COMPLETE
349,-0.395491069490787,-0.11793790822802365,2024-01-16 12:11:20.789220,2024-01-16 12:11:20.978487,0 days 00:00:00.189267,2.438851428325504,22,2.152567600934732,20,6,COMPLETE
350,0.3250888286311959,0.04831472203042637,2024-01-16 12:11:20.979536,2024-01-16 12:11:21.193878,0 days 00:00:00.214342,2.338950083738784,24,2.003644160726899,26,7,COMPLETE
351,0.36597192626548414,0.08923864256836168,2024-01-16 12:11:21.193930,2024-01-16 12:11:21.352423,0 days 00:00:00.158493,2.2363658823279984,21,2.077809440163845,26,7,COMPLETE
352,-0.026802935702276466,-0.06679069095010562,2024-01-16 12:11:21.354400,2024-01-16 12:11:21.529723,0 days 00:00:00.175323,2.390567358486827,17,2.003644160726899,24,7,COMPLETE
353,0.4986656730690069,0.14357100800340988,2024-01-16 12:11:21.530722,2024-01-16 12:11:21.721943,0 days 00:00:00.191221,2.3776099501671766,21,2.192608417925628,26,7,COMPLETE
354,0.74885871847991,0.15639427757029722,2024-01-16 12:11:21.721943,2024-01-16 12:11:21.903093,0 days 00:00:00.181150,2.3776099501671766,21,2.003644160726899,24,7,COMPLETE
355,0.30260778019086554,0.04401959767329942,2024-01-16 12:11:21.904090,2024-01-16 12:11:22.074383,0 days 00:00:00.170293,2.4982887755443084,24,2.077809440163845,20,7,COMPLETE
356,0.655881685263538,0.18756117367345168,2024-01-16 12:11:22.075380,2024-01-16 12:11:22.253633,0 days 00:00:00.178253,2.4982887755443084,19,2.003644160726899,24,7,COMPLETE
357,0.11798883794809012,-0.004253481510862969,2024-01-16 12:11:22.254626,2024-01-16 12:11:22.411912,0 days 00:00:00.157286,2.4982887755443084,22,2.271567834878725,22,7,COMPLETE
358,0.8424098651638644,0.14776172626539236,2024-01-16 12:11:22.412991,2024-01-16 12:11:22.590014,0 days 00:00:00.177023,2.3776099501671766,21,2.077809440163845,24,7,COMPLETE
359,-0.1140000315138802,-0.06499472785697663,2024-01-16 12:11:22.591267,2024-01-16 12:11:22.780250,0 days 00:00:00.188983,2.0035735580953666,22,2.077809440163845,20,7,COMPLETE
360,0.46718593214980586,0.07806624627781503,2024-01-16 12:11:22.781411,2024-01-16 12:11:22.959944,0 days 00:00:00.178533,2.3776099501671766,20,2.040959457831739,24,7,COMPLETE
361,0.11798883794809012,-0.004253481510862969,2024-01-16 12:11:22.961109,2024-01-16 12:11:23.122173,0 days 00:00:00.161064,2.3776099501671766,22,2.1857630152428897,22,7,COMPLETE
362,0.8424098651638644,0.14776172626539236,2024-01-16 12:11:23.123134,2024-01-16 12:11:23.306637,0 days 00:00:00.183503,2.434355697026446,21,2.1179585720860583,24,7,COMPLETE
363,0.8424098651638644,0.14776172626539236,2024-01-16 12:11:23.308635,2024-01-16 12:11:23.494418,0 days 00:00:00.185783,2.3776099501671766,21,2.027251485539979,23,7,COMPLETE
364,0.6634998233985399,0.13546247020454658,2024-01-16 12:11:23.496373,2024-01-16 12:11:23.682642,0 days 00:00:00.186269,2.3776099501671766,21,2.077809440163845,26,7,COMPLETE
365,-0.01742664959545386,-0.03707450940595947,2024-01-16 12:11:23.684633,2024-01-16 12:11:23.860567,0 days 00:00:00.175934,2.3776099501671766,25,2.1857630152428897,26,7,COMPLETE
366,0.005738106057597246,-0.03038802051881092,2024-01-16 12:11:23.861565,2024-01-16 12:11:24.059673,0 days 00:00:00.198108,2.3776099501671766,24,2.027251485539979,23,7,COMPLETE
367,0.3760575273024239,0.058678219169492535,2024-01-16 12:11:24.060672,2024-01-16 12:11:24.245791,0 days 00:00:00.185119,2.403153857569134,22,2.003644160726899,25,7,COMPLETE
368,0.5284245262681568,0.1640064475914427,2024-01-16 12:11:24.246890,2024-01-16 12:11:24.418203,0 days 00:00:00.171313,2.3776099501671766,19,2.0407853144311607,25,7,COMPLETE
369,0.6409762640444215,0.17433655096463327,2024-01-16 12:11:24.421206,2024-01-16 12:11:24.591168,0 days 00:00:00.169962,2.3776099501671766,22,2.1857630152428897,26,7,COMPLETE
370,0.13310062776216983,0.010420909842197403,2024-01-16 12:11:24.592167,2024-01-16 12:11:24.818285,0 days 00:00:00.226118,2.4209322667088684,19,2.0169428166642756,21,7,COMPLETE
371,0.6105223622782069,0.10886813902860978,2024-01-16 12:11:24.820654,2024-01-16 12:11:25.004167,0 days 00:00:00.183513,2.4982887755443084,21,2.1512673033996723,24,7,COMPLETE
372,0.5598983476051931,0.1874114215280933,2024-01-16 12:11:25.005164,2024-01-16 12:11:25.159511,0 days 00:00:00.154347,2.4209322667088684,19,2.089020683801866,24,7,COMPLETE
373,0.06711573456931819,-0.02160213270650175,2024-01-16 12:11:25.160674,2024-01-16 12:11:25.320229,0 days 00:00:00.159555,2.3776099501671766,21,2.1592588573079508,24,7,COMPLETE
374,0.6293746904344756,0.175369863679025,2024-01-16 12:11:25.320371,2024-01-16 12:11:25.503969,0 days 00:00:00.183598,2.4982887755443084,19,2.1395865689768345,22,7,COMPLETE
375,0.6105223622782069,0.10886813902860978,2024-01-16 12:11:25.504964,2024-01-16 12:11:25.680451,0 days 00:00:00.175487,2.403153857569134,21,2.077809440163845,24,7,COMPLETE
376,-0.16664131287293057,-0.11552749524790684,2024-01-16 12:11:25.681416,2024-01-16 12:11:25.854242,0 days 00:00:00.172826,2.0726845276108414,22,2.1857630152428897,26,7,COMPLETE
377,-0.3294345376367972,-0.14489479841844272,2024-01-16 12:11:25.855242,2024-01-16 12:11:26.022050,0 days 00:00:00.166808,2.1186882048487217,24,2.167990031077004,25,7,COMPLETE
378,-0.5203022131131968,-0.28630646218074907,2024-01-16 12:11:26.024045,2024-01-16 12:11:26.197655,0 days 00:00:00.173610,2.100126407790882,18,2.0169428166642756,21,7,COMPLETE
379,0.6105223622782069,0.10886813902860978,2024-01-16 12:11:26.198653,2024-01-16 12:11:26.373642,0 days 00:00:00.174989,2.3776099501671766,21,2.0836369141646047,25,7,COMPLETE
380,0.6409762640444215,0.17433655096463327,2024-01-16 12:11:26.374671,2024-01-16 12:11:26.542495,0 days 00:00:00.167824,2.4989600570341928,22,2.261519508559944,24,7,COMPLETE
381,0.031210350429325233,-0.04724534883657142,2024-01-16 12:11:26.543493,2024-01-16 12:11:26.693608,0 days 00:00:00.150115,2.271753865244391,22,2.22088875575902,26,7,COMPLETE
382,0.373352339250835,0.05771664778854685,2024-01-16 12:11:26.695201,2024-01-16 12:11:26.870069,0 days 00:00:00.174868,2.4982887755443084,24,2.003644160726899,24,7,COMPLETE
383,-0.3658853377054629,-0.1338212093367193,2024-01-16 12:11:26.871065,2024-01-16 12:11:27.095971,0 days 00:00:00.224906,2.2460632865249703,21,2.192608417925628,20,7,COMPLETE
384,-0.2036392464953561,-0.09754700960250745,2024-01-16 12:11:27.095971,2024-01-16 12:11:27.313857,0 days 00:00:00.217886,2.3274260035881045,22,2.274619812311736,24,7,COMPLETE
385,0.13310062776216983,0.010420909842197403,2024-01-16 12:11:27.319054,2024-01-16 12:11:27.626760,0 days 00:00:00.307706,2.338950083738784,19,2.003644160726899,21,7,COMPLETE
386,0.6363572615923292,0.19645058058644893,2024-01-16 12:11:27.629813,2024-01-16 12:11:27.978240,0 days 00:00:00.348427,2.4209322667088684,21,2.0471572534605604,26,7,COMPLETE
387,0.30260778019086554,0.04401959767329942,2024-01-16 12:11:27.980236,2024-01-16 12:11:28.237333,0 days 00:00:00.257097,2.465888978125647,24,2.027251485539979,21,7,COMPLETE
388,-0.09597047291582438,-0.08909233315579357,2024-01-16 12:11:28.238331,2024-01-16 12:11:28.445596,0 days 00:00:00.207265,2.337331572278146,21,2.192608417925628,24,7,COMPLETE
389,0.33453723789156276,0.07649072607536382,2024-01-16 12:11:28.446734,2024-01-16 12:11:28.665576,0 days 00:00:00.218842,2.4209322667088684,21,2.1868733809551975,26,7,COMPLETE
390,-0.2125583186150836,-0.10330110485304118,2024-01-16 12:11:28.668716,2024-01-16 12:11:28.887392,0 days 00:00:00.218676,2.4982887755443084,21,2.2996211779952467,24,7,COMPLETE
391,-0.2507834893300459,-0.13474594942974377,2024-01-16 12:11:28.889755,2024-01-16 12:11:29.156997,0 days 00:00:00.267242,2.0580097620711832,21,2.1322472019547627,20,7,COMPLETE
392,0.6634998233985399,0.13546247020454658,2024-01-16 12:11:29.158007,2024-01-16 12:11:29.421811,0 days 00:00:00.263804,2.3776099501671766,21,2.077809440163845,26,7,COMPLETE
393,0.2672120584854905,0.04787513192005889,2024-01-16 12:11:29.422808,2024-01-16 12:11:29.628209,0 days 00:00:00.205401,2.403153857569134,26,2.003644160726899,23,7,COMPLETE
394,-0.13050214098806998,-0.09911582260330633,2024-01-16 12:11:29.629207,2024-01-16 12:11:29.844304,0 days 00:00:00.215097,2.338950083738784,20,2.199022590217679,21,7,COMPLETE
395,0.3082252232252722,0.04506664206588468,2024-01-16 12:11:29.846254,2024-01-16 12:11:30.118265,0 days 00:00:00.272011,2.403153857569134,23,2.003644160726899,22,7,COMPLETE
396,0.07381756047152495,-0.01316499407570376,2024-01-16 12:11:30.121005,2024-01-16 12:11:30.398595,0 days 00:00:00.277590,2.3776099501671766,21,2.228387442199361,22,7,COMPLETE
397,-0.32371806921649665,-0.1175829431586952,2024-01-16 12:11:30.400980,2024-01-16 12:11:30.706590,0 days 00:00:00.305610,2.4226597647245445,19,2.1857630152428897,21,7,COMPLETE
398,0.48207214376320806,0.1486451479104518,2024-01-16 12:11:30.708582,2024-01-16 12:11:30.892690,0 days 00:00:00.184108,2.3776099501671766,19,2.003644160726899,23,7,COMPLETE
399,0.6363572615923292,0.19645058058644893,2024-01-16 12:11:30.894002,2024-01-16 12:11:31.101846,0 days 00:00:00.207844,2.3776099501671766,21,2.003644160726899,25,7,COMPLETE
400,0.363201297542307,0.0833241936288077,2024-01-16 12:11:31.103170,2024-01-16 12:11:31.319847,0 days 00:00:00.216677,2.3776099501671766,19,2.1857630152428897,26,8,COMPLETE
401,0.0960016337371169,-0.005022457829407614,2024-01-16 12:11:31.320987,2024-01-16 12:11:31.527919,0 days 00:00:00.206932,2.4982887755443084,21,2.003644160726899,25,8,COMPLETE
402,-0.16664131287293057,-0.11552749524790684,2024-01-16 12:11:31.528764,2024-01-16 12:11:31.703957,0 days 00:00:00.175193,2.02710356830891,22,2.1030362561736173,25,8,COMPLETE
403,-0.2478474050447386,-0.15600209154705624,2024-01-16 12:11:31.704916,2024-01-16 12:11:31.900498,0 days 00:00:00.195582,2.3776099501671766,16,2.1857630152428897,26,8,COMPLETE
404,0.8186005913662583,0.17612995390189554,2024-01-16 12:11:31.902493,2024-01-16 12:11:32.117036,0 days 00:00:00.214543,2.338950083738784,24,2.0169428166642756,21,8,COMPLETE
405,0.27578406203982037,0.03901705224205912,2024-01-16 12:11:32.119031,2024-01-16 12:11:32.357186,0 days 00:00:00.238155,2.384149857104804,23,2.003644160726899,26,8,COMPLETE
406,0.20790077069575674,0.026103504733507775,2024-01-16 12:11:32.358315,2024-01-16 12:11:32.576723,0 days 00:00:00.218408,2.373608649259504,25,2.0169428166642756,21,8,COMPLETE
407,-0.10773127161512362,-0.1265994615287086,2024-01-16 12:11:32.577720,2024-01-16 12:11:32.793148,0 days 00:00:00.215428,2.3776099501671766,16,2.077809440163845,26,8,COMPLETE
408,-0.24651457798655568,-0.09900569156369471,2024-01-16 12:11:32.794179,2024-01-16 12:11:32.998970,0 days 00:00:00.204791,2.338950083738784,21,2.2488162058897982,21,8,COMPLETE
409,0.5325799233402432,0.1423550662585538,2024-01-16 12:11:33.000177,2024-01-16 12:11:33.186611,0 days 00:00:00.186434,2.4982887755443084,20,2.003644160726899,22,8,COMPLETE
410,0.5341450343890356,0.1409738030253911,2024-01-16 12:11:33.187574,2024-01-16 12:11:33.363675,0 days 00:00:00.176101,2.4209322667088684,18,2.0238121309454784,23,8,COMPLETE
411,0.5952938865943517,0.15935776842681904,2024-01-16 12:11:33.366717,2024-01-16 12:11:33.546798,0 days 00:00:00.180081,2.3569506093277948,22,2.0373656709192214,24,8,COMPLETE
412,0.4173252335246581,0.09686809286949298,2024-01-16 12:11:33.549158,2024-01-16 12:11:33.767337,0 days 00:00:00.218179,2.338950083738784,21,2.077809440163845,24,8,COMPLETE
413,-0.2215924605484712,-0.13786260821581833,2024-01-16 12:11:33.771327,2024-01-16 12:11:33.987910,0 days 00:00:00.216583,2.438851428325504,17,2.1322472019547627,25,8,COMPLETE
414,0.4173252335246581,0.09686809286949298,2024-01-16 12:11:33.988899,2024-01-16 12:11:34.174401,0 days 00:00:00.185502,2.3225575614401515,21,2.077809440163845,24,8,COMPLETE
415,0.086941044207104,-0.008813937896536998,2024-01-16 12:11:34.175398,2024-01-16 12:11:34.371347,0 days 00:00:00.195949,2.4982887755443084,19,2.003644160726899,26,8,COMPLETE
416,0.3715479495021282,0.0856846763624965,2024-01-16 12:11:34.373333,2024-01-16 12:11:34.552658,0 days 00:00:00.179325,2.3332525205967976,24,2.027251485539979,22,8,COMPLETE
417,-0.3658853377054629,-0.1338212093367193,2024-01-16 12:11:34.553655,2024-01-16 12:11:34.783937,0 days 00:00:00.230282,2.247217902907704,21,2.1395865689768345,20,8,COMPLETE
418,0.1145501970222038,-0.01454523222074812,2024-01-16 12:11:34.786935,2024-01-16 12:11:35.009939,0 days 00:00:00.223004,2.0208283945723364,19,2.003644160726899,26,8,COMPLETE
419,0.14659117807004177,0.0037574074761576527,2024-01-16 12:11:35.010938,2024-01-16 12:11:35.269553,0 days 00:00:00.258615,2.2240023229683232,21,2.192608417925628,24,8,COMPLETE
420,0.01733579795011296,-0.060008261610825855,2024-01-16 12:11:35.271582,2024-01-16 12:11:35.509731,0 days 00:00:00.238149,2.3692196258219678,17,2.003644160726899,22,8,COMPLETE
421,0.4173252335246581,0.09686809286949298,2024-01-16 12:11:35.511726,2024-01-16 12:11:35.738362,0 days 00:00:00.226636,2.3776099501671766,21,2.1448766662886647,25,8,COMPLETE
422,0.4986656730690069,0.14357100800340988,2024-01-16 12:11:35.740322,2024-01-16 12:11:35.939153,0 days 00:00:00.198831,2.3776099501671766,21,2.1857630152428897,26,8,COMPLETE
423,-0.2478474050447386,-0.15600209154705624,2024-01-16 12:11:35.940110,2024-01-16 12:11:36.145238,0 days 00:00:00.205128,2.3776099501671766,16,2.205326544483934,25,8,COMPLETE
424,0.2667462130509826,0.0479791634285084,2024-01-16 12:11:36.153219,2024-01-16 12:11:36.371515,0 days 00:00:00.218296,2.438851428325504,21,2.027251485539979,26,8,COMPLETE
425,-0.03813969568997957,-0.030166088582190012,2024-01-16 12:11:36.372512,2024-01-16 12:11:36.639562,0 days 00:00:00.267050,2.4982887755443084,21,2.176325007834159,22,8,COMPLETE
426,-0.00943430624179626,-0.01936741972192209,2024-01-16 12:11:36.641053,2024-01-16 12:11:36.859785,0 days 00:00:00.218732,2.4209322667088684,19,2.077809440163845,20,8,COMPLETE
427,0.07339193507159222,-0.013543030644433856,2024-01-16 12:11:36.863623,2024-01-16 12:11:37.122395,0 days 00:00:00.258772,2.271753865244391,24,2.034880993736752,25,8,COMPLETE
428,0.3529245224863742,0.05369704199116171,2024-01-16 12:11:37.125119,2024-01-16 12:11:37.324591,0 days 00:00:00.199472,2.4209322667088684,22,2.0830041515901665,26,8,COMPLETE
429,0.027923738644622914,-0.053001379124871024,2024-01-16 12:11:37.325588,2024-01-16 12:11:37.473561,0 days 00:00:00.147973,2.1438676734270716,21,2.003644160726899,25,8,COMPLETE
430,0.6105223622782069,0.10886813902860978,2024-01-16 12:11:37.474526,2024-01-16 12:11:37.675837,0 days 00:00:00.201311,2.3776099501671766,21,2.0601295211840944,24,8,COMPLETE
431,-0.09597047291582438,-0.08909233315579357,2024-01-16 12:11:37.676834,2024-01-16 12:11:37.869989,0 days 00:00:00.193155,2.3569506093277948,21,2.1857630152428897,24,8,COMPLETE
432,-0.42446424921622566,-0.1163637166831306,2024-01-16 12:11:37.871020,2024-01-16 12:11:38.067874,0 days 00:00:00.196854,2.3569506093277948,21,2.077809440163845,21,8,COMPLETE
433,-0.26640215963998576,-0.11325394095724164,2024-01-16 12:11:38.068835,2024-01-16 12:11:38.260784,0 days 00:00:00.191949,2.077326529752843,21,2.003644160726899,21,8,COMPLETE
434,0.4986656730690069,0.14357100800340988,2024-01-16 12:11:38.261749,2024-01-16 12:11:38.424018,0 days 00:00:00.162269,2.3776099501671766,21,2.1751017000443458,26,8,COMPLETE
435,0.5212220077893188,0.14346140495515514,2024-01-16 12:11:38.425056,2024-01-16 12:11:38.605183,0 days 00:00:00.180127,2.4989600570341928,21,2.027251485539979,24,8,COMPLETE
436,0.6409762640444215,0.17433655096463327,2024-01-16 12:11:38.606147,2024-01-16 12:11:38.770500,0 days 00:00:00.164353,2.3776099501671766,22,2.1857630152428897,25,8,COMPLETE
437,0.5598983476051931,0.1874114215280933,2024-01-16 12:11:38.771497,2024-01-16 12:11:38.935203,0 days 00:00:00.163706,2.4209322667088684,19,2.089020683801866,24,8,COMPLETE
