,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
337,2021-05-27,5741000,1839531000,320.0,324.0,315.5,321.0,-2.0,3073
338,2021-05-28,3099000,1010883000,324.0,329.5,322.5,326.0,5.0,2827
339,2021-05-31,2150000,700698000,328.0,329.0,323.0,326.0,0.0,2306
340,2021-06-01,3410000,1126835000,328.0,334.0,327.0,329.0,3.0,2749
341,2021-06-02,3293000,1063830000,329.0,330.0,320.0,320.0,-9.0,3528
342,2021-06-03,1873000,611196000,322.0,329.0,322.0,327.0,7.0,1730
343,2021-06-04,1014000,330610000,324.0,328.0,323.0,326.5,-0.5,1081
344,2021-06-07,1924000,622481000,327.5,328.0,318.0,325.0,-1.5,1914
345,2021-06-08,2078000,684792000,328.0,331.0,326.0,330.0,5.0,2024
346,2021-06-09,2588000,862547000,332.0,336.0,330.0,332.0,2.0,2623
347,2021-06-10,16736000,6000580000,336.0,365.0,334.5,358.0,26.0,12080
348,2021-06-11,13577000,5005843000,360.5,375.5,357.5,373.5,15.5,11785
349,2021-06-15,6747000,2525568000,379.0,384.5,368.5,376.0,2.5,6776
350,2021-06-16,5028000,1858728000,377.0,380.0,363.0,364.5,-11.5,5352
351,2021-06-17,3598000,1311409000,363.5,369.0,361.0,369.0,4.5,3711
352,2021-06-18,4140000,1526610000,372.5,375.0,364.0,364.0,-5.0,3511
353,2021-06-21,2714000,987282000,360.0,369.0,358.5,363.0,-1.0,2817
354,2021-06-22,4615000,1705968000,365.5,374.0,365.5,368.0,5.0,3780
355,2021-06-23,4355000,1626341000,372.0,376.0,369.0,373.5,5.5,3822
356,2021-06-24,3943000,1457810000,375.0,378.0,365.0,366.0,-7.5,3776
357,2021-06-25,2446000,899608000,368.0,372.0,364.0,364.0,-2.0,2411
358,2021-06-28,9714000,3643193000,370.0,380.5,365.5,380.0,16.0,7890
359,2021-06-29,6858000,2600435000,382.0,386.0,374.5,375.0,-5.0,5836
360,2021-06-30,5995000,2280773000,382.5,388.0,375.0,375.0,0.0,5150
361,2021-07-01,3312000,1228145000,380.0,380.0,366.0,366.0,-9.0,3158
362,2021-07-02,2723000,1011166000,369.5,376.0,363.0,374.5,8.5,2624
363,2021-07-05,4295000,1638008000,377.0,384.0,375.0,382.0,7.5,4283
364,2021-07-06,3356000,1273435000,386.0,386.0,376.0,376.0,-6.0,3209
365,2021-07-07,3985000,1474090000,368.5,373.0,366.5,371.0,5.0,3915
366,2021-07-08,3007000,1115733000,371.0,375.0,367.5,370.0,-1.0,2710
367,2021-07-09,4380000,1599058000,367.5,370.0,361.0,370.0,0.0,4453
368,2021-07-12,5443000,2065066000,373.0,383.0,370.5,381.0,11.0,5141
369,2021-07-13,5843000,2247557000,382.5,390.0,378.5,381.0,0.0,5297
370,2021-07-14,7511000,2928776000,385.0,395.0,380.5,395.0,14.0,7967
371,2021-07-15,5542000,2191771000,395.0,402.0,392.0,392.5,-2.5,5350
372,2021-07-16,3298000,1283486000,391.0,395.0,385.0,390.0,-2.5,3375
373,2021-07-19,2670000,1021550000,389.0,389.0,378.5,381.5,-8.5,3149
374,2021-07-20,3352000,1266838000,379.0,385.5,372.5,375.0,-6.5,3763
375,2021-07-21,2058000,776778000,380.0,383.5,372.5,376.0,1.0,2197
376,2021-07-22,3458000,1294523000,377.5,382.0,370.0,372.5,-3.5,3612
377,2021-07-23,3384000,1265700000,376.5,380.5,370.0,370.0,-2.5,3238
378,2021-07-26,4563000,1660453000,369.0,370.0,361.5,363.0,-7.0,4391
379,2021-07-27,4582000,1647764000,363.0,368.0,356.0,356.0,-7.0,5001
380,2021-07-28,6780000,2325670000,350.5,355.0,331.5,344.5,-11.5,6648
381,2021-07-29,4378000,1508629000,347.5,352.0,340.5,347.5,3.0,4117
382,2021-07-30,11196000,3899004000,335.0,360.0,335.0,346.0,-1.5,8332
383,2021-08-02,5429000,1847636000,343.5,347.0,336.0,338.5,-7.5,5145
384,2021-08-03,4028000,1359360000,338.0,343.5,335.0,336.5,-2.0,3650
385,2021-08-04,2421000,819620000,337.5,342.5,337.0,337.0,0.5,2595
386,2021-08-05,3826000,1328320000,339.0,350.5,338.0,350.0,13.0,3804
387,2021-08-06,3541000,1233253000,350.0,356.0,345.0,348.5,-1.5,3672
388,2021-08-09,2821000,962824000,349.0,349.0,338.0,338.0,-10.5,3295
389,2021-08-10,2352000,797915000,341.5,343.0,336.0,337.0,-1.0,2461
390,2021-08-11,1882000,634370000,338.0,342.0,334.0,335.5,-1.5,2058
391,2021-08-12,2037000,697688000,339.5,346.5,337.0,343.5,8.0,1959
392,2021-08-13,3055000,1024373000,345.5,346.0,331.0,331.5,-12.0,3450
393,2021-08-16,3101000,1005631000,329.5,334.0,319.0,321.0,-10.5,3420
394,2021-08-17,1898000,614307000,325.0,328.5,319.0,319.5,-1.5,2007
395,2021-08-18,2742000,886013000,313.5,329.0,313.5,328.0,8.5,2537
396,2021-08-19,3169000,1031093000,324.0,332.0,321.0,324.5,-3.5,2492
397,2021-08-20,4955000,1555604000,323.0,326.0,308.0,310.0,-14.5,5475
398,2021-08-23,3179000,1017513000,314.0,325.0,313.0,321.0,11.0,2675
399,2021-08-24,3135000,1010865000,322.0,328.0,318.0,319.5,-1.5,2707
400,2021-08-25,2442000,792465000,321.5,328.0,319.0,328.0,8.5,2282
401,2021-08-26,1862000,607306000,328.0,331.0,322.5,326.0,-2.0,1805
402,2021-08-27,1291000,421137000,326.0,329.5,324.0,325.0,-1.0,1364
403,2021-08-30,1003000,328188000,329.0,329.0,325.5,327.5,2.5,1071
404,2021-08-31,2672000,882605000,334.0,336.5,326.5,330.5,3.0,2253
405,2021-09-01,3843000,1306220000,328.0,345.0,328.0,344.0,13.5,3914
406,2021-09-02,3873000,1325471000,344.5,347.5,339.0,340.0,-4.0,3309
407,2021-09-03,5239000,1835935000,350.0,354.5,346.5,351.0,11.0,4586
408,2021-09-06,6377000,2275915000,354.0,363.0,353.0,355.0,4.0,5599
409,2021-09-07,3394000,1167190000,356.0,356.0,338.0,339.0,-16.0,3717
410,2021-09-08,3001000,991437000,339.0,341.0,326.0,326.5,-12.5,3553
411,2021-09-09,1559000,510438000,325.5,331.0,323.0,327.5,1.0,1626
412,2021-09-10,865000,287002000,329.0,334.0,328.5,334.0,6.5,992
413,2021-09-13,4406000,1416302000,330.0,330.5,319.0,319.0,-15.0,4614
414,2021-09-14,1603000,514378000,320.0,323.0,318.5,320.5,1.5,1665
415,2021-09-15,1963000,622596000,322.5,322.5,316.0,316.0,-4.5,2264
416,2021-09-16,1026000,325426000,318.0,319.5,315.5,317.0,1.0,1199
417,2021-09-17,3319000,1073325000,319.0,326.5,318.5,323.5,6.5,2351
418,2021-09-22,1437000,457682000,318.0,320.5,315.5,319.5,-4.0,1491
419,2021-09-23,1557000,498573000,323.5,323.5,318.0,319.5,0.0,1468
420,2021-09-24,1293000,414243000,321.5,322.5,319.0,319.5,0.0,1215
421,2021-09-27,2437000,791047000,319.5,328.5,319.0,323.5,4.0,2560
422,2021-09-28,2156000,680840000,320.5,320.5,313.0,314.5,-9.0,2666
423,2021-09-29,4876000,1472598000,308.0,308.5,299.0,301.5,-13.0,5549
424,2021-09-30,2391000,734601000,304.0,312.0,301.0,310.0,8.5,2183
425,2021-10-01,1916000,583392000,307.0,308.0,302.0,303.5,-6.5,2072
426,2021-10-04,1653000,494029000,308.0,308.0,295.5,297.0,-6.5,2642
427,2021-10-05,1788000,530385000,293.0,302.5,290.5,299.5,2.5,2241
428,2021-10-06,1897000,571335000,302.5,305.0,298.0,301.0,1.5,1703
429,2021-10-07,1866000,580038000,306.5,314.0,305.0,311.5,10.5,1976
430,2021-10-08,1352000,416567000,310.0,313.0,305.5,305.5,-6.0,1651
431,2021-10-12,1189000,361775000,304.0,309.0,301.0,305.5,0.0,1173
432,2021-10-13,1743000,522699000,310.0,310.0,295.0,295.5,-10.0,2235
433,2021-10-14,842000,253076000,301.0,303.5,298.0,298.5,3.0,984
434,2021-10-15,1149000,349742000,305.0,306.0,303.0,304.0,5.5,1155
435,2021-10-18,1152000,349082000,308.0,308.0,300.0,300.0,-4.0,2101
436,2021-10-19,1756000,530142000,302.0,304.5,300.0,300.0,0.0,1545
437,2021-10-20,2227000,676241000,301.5,306.0,301.5,302.0,2.0,1792
438,2021-10-21,1573000,477096000,302.5,307.0,300.5,300.5,-1.5,1828
439,2021-10-22,1868000,569293000,304.0,306.0,300.5,305.0,4.5,1289
440,2021-10-25,1241000,373496000,305.0,305.5,298.5,300.0,-5.0,1180
441,2021-10-26,1541000,473190000,305.0,311.5,305.0,305.0,5.0,1760
442,2021-10-27,7668000,2470411000,309.0,330.0,306.5,329.0,24.0,7061
443,2021-10-28,4111000,1346799000,329.0,334.0,324.0,325.0,-4.0,4175
444,2021-10-29,22692000,8057887000,350.0,357.5,342.0,357.5,32.5,12915
445,2021-11-01,7829000,2796962000,357.5,361.0,351.0,358.5,1.0,6173
446,2021-11-02,5321000,1874201000,363.5,364.5,343.0,346.5,-12.0,5207
447,2021-11-03,5043000,1800218000,354.0,360.5,351.0,358.0,11.5,4420
448,2021-11-04,4713000,1666116000,363.0,366.0,348.0,354.0,-4.0,4055
449,2021-11-05,2082000,735225000,356.5,357.0,346.5,356.0,2.0,1981
450,2021-11-08,3278000,1147219000,360.0,361.0,343.5,347.0,-9.0,3111
451,2021-11-09,1315000,460528000,348.5,354.0,348.0,349.0,2.0,1464
452,2021-11-10,1049000,367416000,347.0,352.5,347.0,350.5,1.5,1191
453,2021-11-11,1121000,392915000,350.5,354.0,348.0,348.0,-2.5,1295
454,2021-11-12,1090000,383818000,353.5,354.5,349.5,349.5,1.5,1094
455,2021-11-15,1425000,505122000,354.0,358.0,352.0,352.0,2.5,1800
456,2021-11-16,3735000,1343910000,356.0,364.0,355.0,357.5,5.5,3832
457,2021-11-17,4726000,1712825000,361.0,370.0,357.0,361.0,3.5,4565
458,2021-11-18,3001000,1061049000,361.0,363.0,349.0,352.5,-8.5,3150
459,2021-11-19,2140000,756524000,354.5,358.5,349.0,351.5,-1.0,2078
460,2021-11-22,1733000,618741000,352.0,360.0,352.0,356.0,4.5,1663
461,2021-11-23,2447000,873153000,356.0,361.5,353.0,353.5,-2.5,2268
462,2021-11-24,2618000,937186000,357.0,363.0,353.0,356.0,2.5,2571
463,2021-11-25,1677000,594481000,361.5,362.0,351.0,351.0,-5.0,1711
464,2021-11-26,2498000,857295000,350.0,353.0,339.0,340.5,-10.5,2924
465,2021-11-29,10153000,3673079000,360.0,369.5,353.0,364.5,24.0,9015
466,2021-11-30,7185000,2632650000,369.0,371.5,362.0,362.5,-2.0,6520
467,2021-12-01,3057000,1093738000,360.5,365.0,354.0,358.0,-4.5,3089
468,2021-12-02,4192000,1471263000,354.5,356.0,345.5,352.0,-6.0,4089
469,2021-12-03,2113000,750663000,355.0,358.0,351.5,355.5,3.5,1899
470,2021-12-06,1102000,391622000,356.0,357.5,352.0,355.0,-0.5,1106
471,2021-12-07,2374000,856030000,359.0,362.0,357.0,362.0,7.0,2383
472,2021-12-08,2682000,972435000,367.5,368.0,358.5,362.0,0.0,2554
473,2021-12-09,8282000,3058021000,364.5,378.0,360.0,377.0,15.0,6746
474,2021-12-10,6120000,2277609000,374.0,375.5,368.0,374.0,-3.0,5660
475,2021-12-13,9994000,3864412000,380.0,392.0,376.0,382.5,8.5,9403
476,2021-12-14,5016000,1921208000,384.5,388.0,377.5,385.0,2.5,5285
477,2021-12-15,5697000,2192639000,390.0,394.5,379.0,380.5,-4.5,5678
478,2021-12-16,2816000,1081684000,388.5,390.0,380.5,383.0,2.5,2940
479,2021-12-17,3297000,1240326000,379.5,381.0,373.5,376.0,-7.0,3304
480,2021-12-20,2891000,1064683000,376.5,378.0,365.0,367.0,-9.0,3127
481,2021-12-21,3973000,1489036000,367.0,381.0,366.5,380.0,13.0,3116
482,2021-12-22,2145000,808316000,381.5,381.5,374.5,376.0,-4.0,1919
483,2021-12-23,1845000,690546000,379.0,381.0,371.0,372.5,-3.5,2014
484,2021-12-24,2417000,899229000,377.0,380.0,370.0,370.0,-2.5,2446
485,2021-12-27,1470000,546169000,370.0,374.0,369.5,371.0,1.0,1378
486,2021-12-28,1082000,402503000,376.0,376.0,371.0,371.5,0.5,1118
487,2021-12-29,981000,364654000,371.5,373.5,370.5,371.0,-0.5,1067
488,2021-12-30,2353000,882330000,372.0,377.5,372.0,374.5,3.5,1986
