number,sharpe_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_multiply,params_bb_timeperiod,params_channel_multiply,params_channel_timeperiod,system_attrs_nsga2:generation,state
704,1.5608252453685643,3.3327163718600135,2024-01-16 11:46:14.363042,2024-01-16 11:46:14.688454,0 days 00:00:00.325412,2.348571853472833,18,2.2413674946477924,26,14,COMPLETE
705,1.1631831269813604,1.4438447771638423,2024-01-16 11:46:14.689453,2024-01-16 11:46:14.969554,0 days 00:00:00.280101,2.4536384728244345,28,2.050884072231569,26,14,COMPLETE
706,1.676457521212103,4.103743328393791,2024-01-16 11:46:14.971516,2024-01-16 11:46:15.330241,0 days 00:00:00.358725,2.348571853472833,18,2.0658667249888922,22,14,COMPLETE
707,1.676457521212103,4.103743328393791,2024-01-16 11:46:15.331274,2024-01-16 11:46:15.657326,0 days 00:00:00.326052,2.348571853472833,18,2.0710830705082857,21,14,COMPLETE
708,-0.09813162323187001,-0.18286661226554785,2024-01-16 11:46:15.659546,2024-01-16 11:46:15.945518,0 days 00:00:00.285972,1.6538059982902884,18,2.214297898150696,22,14,COMPLETE
709,1.2039284805017583,1.412765617358225,2024-01-16 11:46:15.947515,2024-01-16 11:46:16.271331,0 days 00:00:00.323816,2.0646683016474485,18,2.2825576747308474,23,14,COMPLETE
710,1.279639733713624,1.9827936951561467,2024-01-16 11:46:16.272297,2024-01-16 11:46:16.598754,0 days 00:00:00.326457,2.2995614375981157,15,2.1268189478640918,21,14,COMPLETE
711,1.5107228429998159,2.551219927903375,2024-01-16 11:46:16.600716,2024-01-16 11:46:16.941030,0 days 00:00:00.340314,2.0646683016474485,22,1.8529076136307718,19,14,COMPLETE
712,1.8005930850177945,3.4278044959872176,2024-01-16 11:46:16.943024,2024-01-16 11:46:17.260174,0 days 00:00:00.317150,2.348571853472833,18,2.229063997280623,22,14,COMPLETE
713,1.1433624679563748,1.6981298356699215,2024-01-16 11:46:17.261139,2024-01-16 11:46:17.590544,0 days 00:00:00.329405,2.0646683016474485,27,2.2825576747308474,26,14,COMPLETE
714,0.9304037231824748,1.0082705455767396,2024-01-16 11:46:17.592922,2024-01-16 11:46:17.931137,0 days 00:00:00.338215,1.8370022389505167,18,2.050884072231569,28,14,COMPLETE
715,1.7942743593342843,3.2859217767231694,2024-01-16 11:46:17.933099,2024-01-16 11:46:18.271468,0 days 00:00:00.338369,2.381412322745166,18,2.2706409375737717,21,14,COMPLETE
716,1.6054535969954835,3.5255457852419108,2024-01-16 11:46:18.273433,2024-01-16 11:46:18.594052,0 days 00:00:00.320619,2.4207354240178005,18,2.2112394770978545,22,14,COMPLETE
717,1.377116599017276,2.6135833078517834,2024-01-16 11:46:18.595050,2024-01-16 11:46:18.906753,0 days 00:00:00.311703,2.2995614375981157,18,2.07173980177497,21,14,COMPLETE
718,1.5165323147960157,3.407488162642664,2024-01-16 11:46:18.908747,2024-01-16 11:46:19.230981,0 days 00:00:00.322234,2.0646683016474485,18,1.900063711594912,23,14,COMPLETE
719,1.6854496792872504,3.186734900637623,2024-01-16 11:46:19.230981,2024-01-16 11:46:19.551044,0 days 00:00:00.320063,2.3321119900260214,18,2.05775638059764,20,14,COMPLETE
720,-0.08774477018478874,-0.18057196473807238,2024-01-16 11:46:19.552048,2024-01-16 11:46:19.824144,0 days 00:00:00.272096,1.5193684963403902,18,2.2696672217646734,21,14,COMPLETE
721,1.3746508669554927,2.463538335381658,2024-01-16 11:46:19.825140,2024-01-16 11:46:20.154926,0 days 00:00:00.329786,2.348571853472833,20,2.2825576747308474,25,14,COMPLETE
722,1.4923090787572628,3.291936038528436,2024-01-16 11:46:20.154926,2024-01-16 11:46:20.480237,0 days 00:00:00.325311,2.0646683016474485,18,1.887827591610305,23,14,COMPLETE
723,1.4099977413041567,2.784709654052279,2024-01-16 11:46:20.481233,2024-01-16 11:46:20.827032,0 days 00:00:00.345799,2.0162087188833984,18,2.07173980177497,26,14,COMPLETE
724,1.59792903057924,3.7111632966281887,2024-01-16 11:46:20.828061,2024-01-16 11:46:21.149820,0 days 00:00:00.321759,2.3321119900260214,18,2.050884072231569,21,14,COMPLETE
725,1.3680207956024533,2.814399818459163,2024-01-16 11:46:21.150838,2024-01-16 11:46:21.453047,0 days 00:00:00.302209,2.0272000262271987,25,1.82047682237281,23,14,COMPLETE
726,0.6202506465268107,0.46765542603145205,2024-01-16 11:46:21.454011,2024-01-16 11:46:21.799379,0 days 00:00:00.345368,1.7702761757570302,18,2.050884072231569,21,14,COMPLETE
727,1.5718492686509822,2.9769553309614762,2024-01-16 11:46:21.800378,2024-01-16 11:46:22.107469,0 days 00:00:00.307091,2.0646683016474485,18,2.2413674946477924,22,14,COMPLETE
728,1.5722367336030374,3.37525090676524,2024-01-16 11:46:22.108498,2024-01-16 11:46:22.443777,0 days 00:00:00.335279,2.4755205029478877,18,2.2413674946477924,22,14,COMPLETE
729,1.5769834798937754,1.8966805994416598,2024-01-16 11:46:22.444773,2024-01-16 11:46:22.769895,0 days 00:00:00.325122,2.3321119900260214,19,2.2413674946477924,17,14,COMPLETE
730,1.5963474355879717,3.820144893546486,2024-01-16 11:46:22.770932,2024-01-16 11:46:23.096357,0 days 00:00:00.325425,2.2995614375981157,18,2.050884072231569,21,14,COMPLETE
731,1.6369439911029828,3.7653768204798657,2024-01-16 11:46:23.097321,2024-01-16 11:46:23.451482,0 days 00:00:00.354161,2.3321119900260214,18,2.1788619432058853,22,14,COMPLETE
732,1.4099977413041567,2.784709654052279,2024-01-16 11:46:23.453475,2024-01-16 11:46:23.774066,0 days 00:00:00.320591,1.9991582662146876,18,2.07173980177497,26,14,COMPLETE
733,1.6558478610614762,2.8306117882571975,2024-01-16 11:46:23.775091,2024-01-16 11:46:24.096274,0 days 00:00:00.321183,2.4207354240178005,18,2.209673568996017,21,14,COMPLETE
734,1.2624756287605807,2.206982565615771,2024-01-16 11:46:24.098270,2024-01-16 11:46:24.434648,0 days 00:00:00.336378,2.0646683016474485,25,1.9354413399748402,22,14,COMPLETE
735,1.4997592905154766,3.249349589592809,2024-01-16 11:46:24.435648,2024-01-16 11:46:24.789158,0 days 00:00:00.353510,2.348571853472833,22,2.110450532704372,22,14,COMPLETE
736,1.8005930850177945,3.4278044959872176,2024-01-16 11:46:24.792147,2024-01-16 11:46:25.155636,0 days 00:00:00.363489,2.348571853472833,18,2.2413674946477924,22,14,COMPLETE
737,1.5934417480517735,3.7561211699894352,2024-01-16 11:46:25.158629,2024-01-16 11:46:25.519386,0 days 00:00:00.360757,2.3791067279280256,18,2.0710830705082857,26,14,COMPLETE
738,1.198615550457685,1.6016110720869694,2024-01-16 11:46:25.520386,2024-01-16 11:46:25.886931,0 days 00:00:00.366545,2.3321119900260214,24,2.2825576747308474,23,14,COMPLETE
739,1.3387968839260398,2.1464247708925925,2024-01-16 11:46:25.886931,2024-01-16 11:46:26.242323,0 days 00:00:00.355392,2.2817941739064866,26,2.2825576747308474,23,14,COMPLETE
740,1.2006494253166924,1.7230884507809292,2024-01-16 11:46:26.243288,2024-01-16 11:46:26.549914,0 days 00:00:00.306626,2.0646683016474485,26,2.2825576747308474,30,14,COMPLETE
741,1.629951276044247,3.8729971503291587,2024-01-16 11:46:26.550912,2024-01-16 11:46:26.892432,0 days 00:00:00.341520,2.3321119900260214,18,2.0710830705082857,21,14,COMPLETE
742,1.2757032650778564,1.5513335434712756,2024-01-16 11:46:26.893400,2024-01-16 11:46:27.236287,0 days 00:00:00.342887,1.9991582662146876,18,2.2413674946477924,23,14,COMPLETE
743,1.6019804703894247,2.7630468078725245,2024-01-16 11:46:27.238282,2024-01-16 11:46:27.568479,0 days 00:00:00.330197,2.0646683016474485,25,2.2825576747308474,22,14,COMPLETE
744,1.1038305583562165,1.3291030137800401,2024-01-16 11:46:27.570943,2024-01-16 11:46:27.861323,0 days 00:00:00.290380,2.2995614375981157,26,2.050884072231569,23,14,COMPLETE
745,0.6642811298774548,0.5596079292913291,2024-01-16 11:46:27.862321,2024-01-16 11:46:28.184895,0 days 00:00:00.322574,1.7289258928822728,26,2.174028047049191,22,14,COMPLETE
746,0.4363539395091593,0.25948354832550097,2024-01-16 11:46:28.185893,2024-01-16 11:46:28.513433,0 days 00:00:00.327540,1.9838663551168891,18,2.2894383555815545,21,14,COMPLETE
747,1.59792903057924,3.7111632966281887,2024-01-16 11:46:28.514431,2024-01-16 11:46:28.838918,0 days 00:00:00.324487,2.3321119900260214,18,2.050884072231569,21,14,COMPLETE
748,1.216749701455686,1.4543117805396897,2024-01-16 11:46:28.841097,2024-01-16 11:46:29.194718,0 days 00:00:00.353621,2.0272000262271987,25,2.2244778531073974,26,14,COMPLETE
749,1.7912121506344099,3.2705522931093265,2024-01-16 11:46:29.196679,2024-01-16 11:46:29.509888,0 days 00:00:00.313209,2.3321119900260214,18,2.2825576747308474,22,14,COMPLETE
750,1.7847314473046278,3.021538557869407,2024-01-16 11:46:29.510888,2024-01-16 11:46:29.886234,0 days 00:00:00.375346,2.348571853472833,18,2.2825576747308474,21,15,COMPLETE
751,1.3834153455009308,2.603270061130198,2024-01-16 11:46:29.888197,2024-01-16 11:46:30.202450,0 days 00:00:00.314253,2.3321119900260214,18,1.9928376218517658,26,15,COMPLETE
752,1.3703428236165347,1.9278506092978547,2024-01-16 11:46:30.204415,2024-01-16 11:46:30.536007,0 days 00:00:00.331592,2.3761484107652375,17,2.2825576747308474,21,15,COMPLETE
753,1.5383997320914795,3.508863915306079,2024-01-16 11:46:30.537972,2024-01-16 11:46:30.863455,0 days 00:00:00.325483,2.3321119900260214,18,2.0658667249888922,27,15,COMPLETE
754,0.9754715153785962,1.1010434935421727,2024-01-16 11:46:30.863455,2024-01-16 11:46:31.183635,0 days 00:00:00.320180,2.0646683016474485,19,2.2825576747308474,28,15,COMPLETE
755,1.263170715365927,1.9685755141745147,2024-01-16 11:46:31.184600,2024-01-16 11:46:31.505268,0 days 00:00:00.320668,2.074848867867005,30,2.050884072231569,21,15,COMPLETE
756,1.7302794769814165,4.23107876295835,2024-01-16 11:46:31.507262,2024-01-16 11:46:31.858471,0 days 00:00:00.351209,2.348571853472833,18,2.2413674946477924,23,15,COMPLETE
757,1.2741634108557274,1.5604197306817122,2024-01-16 11:46:31.859436,2024-01-16 11:46:32.180230,0 days 00:00:00.320794,1.8814863425016932,18,2.0710830705082857,23,15,COMPLETE
758,1.6017449315759487,3.713691807824941,2024-01-16 11:46:32.181193,2024-01-16 11:46:32.600074,0 days 00:00:00.418881,1.909154198453024,18,1.8175302857512137,22,15,COMPLETE
759,0.8689467865710622,0.8961147479262818,2024-01-16 11:46:32.601072,2024-01-16 11:46:32.971866,0 days 00:00:00.370794,2.0646683016474485,18,2.2825576747308474,28,15,COMPLETE
760,1.676457521212103,4.103743328393791,2024-01-16 11:46:32.972967,2024-01-16 11:46:33.307495,0 days 00:00:00.334528,2.348571853472833,18,2.0710830705082857,21,15,COMPLETE
761,1.7302794769814165,4.23107876295835,2024-01-16 11:46:33.308490,2024-01-16 11:46:33.673462,0 days 00:00:00.364972,2.348571853472833,18,2.2413674946477924,23,15,COMPLETE
762,1.676457521212103,4.103743328393791,2024-01-16 11:46:33.674460,2024-01-16 11:46:34.037969,0 days 00:00:00.363509,2.348571853472833,18,2.0658667249888922,22,15,COMPLETE
763,1.2256737905025832,1.6770019806769063,2024-01-16 11:46:34.041232,2024-01-16 11:46:34.463181,0 days 00:00:00.421949,2.3321119900260214,25,2.2825576747308474,23,15,COMPLETE
764,1.1940204746530507,1.9932560313669925,2024-01-16 11:46:34.465182,2024-01-16 11:46:34.857206,0 days 00:00:00.392024,2.348571853472833,26,2.1788619432058853,24,15,COMPLETE
765,1.8005930850177945,3.4278044959872176,2024-01-16 11:46:34.858238,2024-01-16 11:46:35.268318,0 days 00:00:00.410080,2.348571853472833,18,2.229063997280623,22,15,COMPLETE
766,1.3935071516247113,2.3230939794028576,2024-01-16 11:46:35.271270,2024-01-16 11:46:35.659230,0 days 00:00:00.387960,2.0646683016474485,25,2.0710830705082857,23,15,COMPLETE
767,-0.17733878307130913,-0.25594771092866764,2024-01-16 11:46:35.660266,2024-01-16 11:46:36.024666,0 days 00:00:00.364400,1.5616392823470537,18,2.0658667249888922,21,15,COMPLETE
768,1.6343378930174268,3.6626479046376876,2024-01-16 11:46:36.025693,2024-01-16 11:46:36.404441,0 days 00:00:00.378748,2.3592558503730574,18,2.2931322969464762,23,15,COMPLETE
769,1.5319938926021879,2.3606160161100713,2024-01-16 11:46:36.405284,2024-01-16 11:46:36.801657,0 days 00:00:00.396373,1.989299284371214,18,2.0710830705082857,21,15,COMPLETE
770,1.629951276044247,3.8729971503291587,2024-01-16 11:46:36.804692,2024-01-16 11:46:37.152706,0 days 00:00:00.348014,2.3321119900260214,18,2.0710830705082857,21,15,COMPLETE
771,1.5722367336030374,3.37525090676524,2024-01-16 11:46:37.155666,2024-01-16 11:46:37.511709,0 days 00:00:00.356043,2.4143647929131378,18,2.2825576747308474,24,15,COMPLETE
772,1.289394754970151,2.04671018850698,2024-01-16 11:46:37.512709,2024-01-16 11:46:37.861866,0 days 00:00:00.349157,2.3321119900260214,16,2.2413674946477924,22,15,COMPLETE
773,1.7942743593342843,3.2859217767231694,2024-01-16 11:46:37.863291,2024-01-16 11:46:38.213120,0 days 00:00:00.349829,2.381412322745166,18,2.2706409375737717,21,15,COMPLETE
774,0.5089991873246712,0.3699551558091065,2024-01-16 11:46:38.214117,2024-01-16 11:46:38.545327,0 days 00:00:00.331210,1.6083373079740797,27,2.2413674946477924,28,15,COMPLETE
775,1.676457521212103,4.103743328393791,2024-01-16 11:46:38.546293,2024-01-16 11:46:38.895865,0 days 00:00:00.349572,2.348571853472833,18,2.0710830705082857,21,15,COMPLETE
776,1.3386280154175727,2.351712479178661,2024-01-16 11:46:38.896873,2024-01-16 11:46:39.249114,0 days 00:00:00.352241,2.4173761654494035,18,2.0710830705082857,22,15,COMPLETE
777,1.8005930850177945,3.4278044959872176,2024-01-16 11:46:39.251107,2024-01-16 11:46:39.593070,0 days 00:00:00.341963,2.348571853472833,18,2.2413674946477924,22,15,COMPLETE
778,1.5934417480517735,3.7561211699894352,2024-01-16 11:46:39.594067,2024-01-16 11:46:39.932845,0 days 00:00:00.338778,2.3791067279280256,18,2.0710830705082857,26,15,COMPLETE
779,1.629951276044247,3.8729971503291587,2024-01-16 11:46:39.933844,2024-01-16 11:46:40.289753,0 days 00:00:00.355909,2.3321119900260214,18,2.0710830705082857,21,15,COMPLETE
780,1.8005930850177945,3.4278044959872176,2024-01-16 11:46:40.290717,2024-01-16 11:46:40.653236,0 days 00:00:00.362519,2.3426354676852457,18,2.2413674946477924,22,15,COMPLETE
781,1.6081552629052789,2.7912201926297557,2024-01-16 11:46:40.656232,2024-01-16 11:46:41.065598,0 days 00:00:00.409366,2.1427814655436404,25,2.2825576747308474,23,15,COMPLETE
782,1.1484732700917415,0.9838574219497599,2024-01-16 11:46:41.066633,2024-01-16 11:46:41.456938,0 days 00:00:00.390305,2.2832674806453523,28,2.090821096065962,18,15,COMPLETE
783,1.1291293943142404,1.3279590882679981,2024-01-16 11:46:41.458930,2024-01-16 11:46:41.868147,0 days 00:00:00.409217,1.9991582662146876,25,2.2206289850068903,25,15,COMPLETE
784,1.2258906278946933,1.0954640720758602,2024-01-16 11:46:41.870145,2024-01-16 11:46:42.260848,0 days 00:00:00.390703,2.2995614375981157,27,2.0039230204437706,17,15,COMPLETE
785,0.9892302536958893,0.959944782878319,2024-01-16 11:46:42.261885,2024-01-16 11:46:42.571521,0 days 00:00:00.309636,2.2995614375981157,28,1.8307569032999687,21,15,COMPLETE
786,1.5180441603937418,3.336684985720618,2024-01-16 11:46:42.572518,2024-01-16 11:46:42.974908,0 days 00:00:00.402390,2.2995614375981157,22,2.062718535190252,21,15,COMPLETE
787,-0.09670809259694738,-0.19211320467133974,2024-01-16 11:46:42.975905,2024-01-16 11:46:43.314140,0 days 00:00:00.338235,1.5014955320578642,18,2.2706409375737717,21,15,COMPLETE
788,1.665433261571274,4.049339668664078,2024-01-16 11:46:43.315141,2024-01-16 11:46:43.711237,0 days 00:00:00.396096,2.3613340561152314,18,2.050884072231569,21,15,COMPLETE
789,0.36949590737850047,0.1938861348462693,2024-01-16 11:46:43.713234,2024-01-16 11:46:44.039678,0 days 00:00:00.326444,1.5641947959654772,18,2.2413674946477924,17,15,COMPLETE
790,1.8210550287330887,3.392826855054133,2024-01-16 11:46:44.040674,2024-01-16 11:46:44.408944,0 days 00:00:00.368270,2.381412322745166,18,2.2651280911319605,21,15,COMPLETE
791,1.527187528789072,3.357033919549184,2024-01-16 11:46:44.409934,2024-01-16 11:46:44.757197,0 days 00:00:00.347263,2.348571853472833,18,2.2413674946477924,28,15,COMPLETE
792,1.676457521212103,4.103743328393791,2024-01-16 11:46:44.759159,2024-01-16 11:46:45.136085,0 days 00:00:00.376926,2.348571853472833,18,2.0710830705082857,21,15,COMPLETE
793,1.5963474355879717,3.820144893546486,2024-01-16 11:46:45.139078,2024-01-16 11:46:45.509218,0 days 00:00:00.370140,2.2995614375981157,18,2.050884072231569,21,15,COMPLETE
794,1.4028052217910836,2.9456001195840247,2024-01-16 11:46:45.510246,2024-01-16 11:46:45.842988,0 days 00:00:00.332742,2.3321119900260214,25,2.2825576747308474,28,15,COMPLETE
795,1.8266383525710888,3.4462513239028993,2024-01-16 11:46:45.843986,2024-01-16 11:46:46.198871,0 days 00:00:00.354885,1.9991582662146876,25,2.209673568996017,22,15,COMPLETE
796,0.788277420237381,0.6161089605994928,2024-01-16 11:46:46.199874,2024-01-16 11:46:46.572907,0 days 00:00:00.373033,2.0646683016474485,18,2.050884072231569,15,15,COMPLETE
797,-0.19521972985564187,-0.2507782003378605,2024-01-16 11:46:46.573906,2024-01-16 11:46:46.888657,0 days 00:00:00.314751,1.5066442657649959,18,1.9696079605851189,22,15,COMPLETE
798,0.7781125561909057,0.6703773780909742,2024-01-16 11:46:46.890676,2024-01-16 11:46:47.273619,0 days 00:00:00.382943,2.0646683016474485,18,2.2825576747308474,15,15,COMPLETE
799,1.2384857143906685,1.605963508204059,2024-01-16 11:46:47.275620,2024-01-16 11:46:47.654942,0 days 00:00:00.379322,2.3321119900260214,18,2.0710830705082857,16,15,COMPLETE
800,1.5319169422632641,2.359395330282794,2024-01-16 11:46:47.655940,2024-01-16 11:46:48.049660,0 days 00:00:00.393720,2.005184715506666,18,2.0658667249888922,22,16,COMPLETE
801,1.7178019490857888,4.162474451312993,2024-01-16 11:46:48.050726,2024-01-16 11:46:48.424413,0 days 00:00:00.373687,2.348571853472833,18,2.164333020438445,22,16,COMPLETE
802,-0.14032272919631275,-0.20108992729736783,2024-01-16 11:46:48.425378,2024-01-16 11:46:48.774843,0 days 00:00:00.349465,1.9177273191646234,18,2.2931322969464762,22,16,COMPLETE
803,1.5899282377943267,3.737968035752835,2024-01-16 11:46:48.775838,2024-01-16 11:46:49.120273,0 days 00:00:00.344435,2.348571853472833,18,2.1386881711000316,28,16,COMPLETE
804,1.2824031584234517,1.8931165644385635,2024-01-16 11:46:49.122266,2024-01-16 11:46:49.501738,0 days 00:00:00.379472,2.3321119900260214,21,2.1788619432058853,21,16,COMPLETE
805,1.3221902564474126,2.3888721379890385,2024-01-16 11:46:49.503958,2024-01-16 11:46:49.859120,0 days 00:00:00.355162,2.3791067279280256,25,2.2825576747308474,23,16,COMPLETE
806,1.676457521212103,4.103743328393791,2024-01-16 11:46:49.860118,2024-01-16 11:46:50.214998,0 days 00:00:00.354880,2.348571853472833,18,2.0658667249888922,21,16,COMPLETE
807,0.948540416979983,1.1701462715311883,2024-01-16 11:46:50.217177,2024-01-16 11:46:50.566101,0 days 00:00:00.348924,1.7946472151884867,25,2.1725255966859778,29,16,COMPLETE
808,1.2815250118928498,1.5499004474821831,2024-01-16 11:46:50.567101,2024-01-16 11:46:50.890397,0 days 00:00:00.323296,1.9991582662146876,18,2.209673568996017,22,16,COMPLETE
809,1.139036403443007,1.330963171993846,2024-01-16 11:46:50.891396,2024-01-16 11:46:51.252964,0 days 00:00:00.361568,2.4672805158975213,27,2.2413674946477924,22,16,COMPLETE
810,1.676457521212103,4.103743328393791,2024-01-16 11:46:51.253804,2024-01-16 11:46:51.599132,0 days 00:00:00.345328,2.348571853472833,18,2.0658667249888922,22,16,COMPLETE
811,1.5307421686239586,3.682835189451986,2024-01-16 11:46:51.601129,2024-01-16 11:46:51.941075,0 days 00:00:00.339946,2.3321119900260214,18,2.0710830705082857,30,16,COMPLETE
812,1.629951276044247,3.8729971503291587,2024-01-16 11:46:51.943393,2024-01-16 11:46:52.306589,0 days 00:00:00.363196,2.3321119900260214,18,2.0710830705082857,21,16,COMPLETE
813,1.223002417344792,1.5450495889193347,2024-01-16 11:46:52.308552,2024-01-16 11:46:52.641054,0 days 00:00:00.332502,2.0646683016474485,18,2.2825576747308474,21,16,COMPLETE
814,1.7363195736502495,3.0164993823436204,2024-01-16 11:46:52.643016,2024-01-16 11:46:53.002992,0 days 00:00:00.359976,2.348571853472833,18,2.255403535886249,21,16,COMPLETE
815,0.9649957957840226,0.9353058689679412,2024-01-16 11:46:53.004980,2024-01-16 11:46:53.330910,0 days 00:00:00.325930,1.5955904302628028,25,1.8137496505314779,18,16,COMPLETE
816,1.676457521212103,4.103743328393791,2024-01-16 11:46:53.331871,2024-01-16 11:46:53.684205,0 days 00:00:00.352334,2.348571853472833,18,2.0658667249888922,22,16,COMPLETE
817,1.0380584152234054,1.751811700276374,2024-01-16 11:46:53.687195,2024-01-16 11:46:54.035349,0 days 00:00:00.348154,2.3321119900260214,18,1.9268250100890332,22,16,COMPLETE
818,1.7302794769814165,4.23107876295835,2024-01-16 11:46:54.038375,2024-01-16 11:46:54.399898,0 days 00:00:00.361523,2.348571853472833,18,2.2413674946477924,23,16,COMPLETE
819,1.366679411289132,2.2858201437474097,2024-01-16 11:46:54.401863,2024-01-16 11:46:54.786787,0 days 00:00:00.384924,2.0646683016474485,17,2.175841749876902,23,16,COMPLETE
820,1.8207449348395062,3.759572302179068,2024-01-16 11:46:54.787784,2024-01-16 11:46:55.146834,0 days 00:00:00.359050,2.0646683016474485,25,2.272633000867328,23,16,COMPLETE
821,0.0785366501542624,-0.04450115568833638,2024-01-16 11:46:55.148274,2024-01-16 11:46:55.512548,0 days 00:00:00.364274,1.7003033950458697,22,2.2706409375737717,22,16,COMPLETE
822,1.8005930850177945,3.4278044959872176,2024-01-16 11:46:55.514542,2024-01-16 11:46:55.923136,0 days 00:00:00.408594,2.381412322745166,18,2.2706409375737717,22,16,COMPLETE
823,1.676457521212103,4.103743328393791,2024-01-16 11:46:55.924137,2024-01-16 11:46:56.291369,0 days 00:00:00.367232,2.348571853472833,18,2.0710830705082857,22,16,COMPLETE
824,1.1976432627574671,1.505743150119664,2024-01-16 11:46:56.292334,2024-01-16 11:46:56.634574,0 days 00:00:00.342240,2.348571853472833,24,1.96717395702007,22,16,COMPLETE
825,0.47832587253691167,0.3239547877660307,2024-01-16 11:46:56.636575,2024-01-16 11:46:56.988607,0 days 00:00:00.352032,1.6063162067472312,25,2.209673568996017,23,16,COMPLETE
826,1.2733859872168867,1.9891499510260784,2024-01-16 11:46:56.989573,2024-01-16 11:46:57.386338,0 days 00:00:00.396765,2.348571853472833,27,2.2825576747308474,23,16,COMPLETE
827,1.7178019490857888,4.162474451312993,2024-01-16 11:46:57.388326,2024-01-16 11:46:57.759735,0 days 00:00:00.371409,2.348571853472833,18,2.1788619432058853,22,16,COMPLETE
828,0.9230650668139084,0.9885429728738209,2024-01-16 11:46:57.760730,2024-01-16 11:46:58.140813,0 days 00:00:00.380083,2.0646683016474485,18,2.229063997280623,27,16,COMPLETE
829,1.676457521212103,4.103743328393791,2024-01-16 11:46:58.141810,2024-01-16 11:46:58.519795,0 days 00:00:00.377985,2.348571853472833,18,2.0710830705082857,21,16,COMPLETE
830,1.37674511066548,2.0376965122098016,2024-01-16 11:46:58.520752,2024-01-16 11:46:58.919600,0 days 00:00:00.398848,2.0562049270749134,24,2.1042399828630987,22,16,COMPLETE
831,1.8210550287330887,3.392826855054133,2024-01-16 11:46:58.920521,2024-01-16 11:46:59.310578,0 days 00:00:00.390057,2.348571853472833,18,2.2413674946477924,21,16,COMPLETE
832,1.1782907611071909,1.413012459315355,2024-01-16 11:46:59.311544,2024-01-16 11:46:59.725205,0 days 00:00:00.413661,2.4903463819191716,28,2.2413674946477924,22,16,COMPLETE
833,1.629951276044247,3.8729971503291587,2024-01-16 11:46:59.727168,2024-01-16 11:47:00.099555,0 days 00:00:00.372387,2.3321119900260214,18,2.0710830705082857,21,16,COMPLETE
834,0.7112275867409733,0.7522166719626506,2024-01-16 11:47:00.101550,2024-01-16 11:47:00.490250,0 days 00:00:00.388700,2.348571853472833,18,1.8589785173433149,25,16,COMPLETE
835,1.2762105167378925,1.8598128697910923,2024-01-16 11:47:00.491248,2024-01-16 11:47:00.887919,0 days 00:00:00.396671,2.348571853472833,25,2.0386572013173083,23,16,COMPLETE
836,1.676457521212103,4.103743328393791,2024-01-16 11:47:00.889075,2024-01-16 11:47:01.308442,0 days 00:00:00.419367,2.348571853472833,18,2.0710830705082857,22,16,COMPLETE
837,1.8210550287330887,3.392826855054133,2024-01-16 11:47:01.309441,2024-01-16 11:47:01.816923,0 days 00:00:00.507482,2.348571853472833,18,2.2413674946477924,21,16,COMPLETE
838,0.7421911600590159,0.6713020562078594,2024-01-16 11:47:01.819340,2024-01-16 11:47:02.287913,0 days 00:00:00.468573,1.762016180838141,25,2.1202196584648805,23,16,COMPLETE
839,1.4057853646210443,2.115178349089938,2024-01-16 11:47:02.289100,2024-01-16 11:47:02.795985,0 days 00:00:00.506885,2.3321119900260214,18,2.0710830705082857,17,16,COMPLETE
840,1.4595213266229181,1.670501185562473,2024-01-16 11:47:02.796982,2024-01-16 11:47:03.326373,0 days 00:00:00.529391,2.0646683016474485,25,1.8260761926037183,18,16,COMPLETE
841,1.1567720965431396,1.319090925700902,2024-01-16 11:47:03.327371,2024-01-16 11:47:03.853115,0 days 00:00:00.525744,2.0646683016474485,25,2.2825576747308474,25,16,COMPLETE
842,0.08524243509005094,-0.06687337138850509,2024-01-16 11:47:03.854118,2024-01-16 11:47:04.275764,0 days 00:00:00.421646,1.5342319455295397,25,2.2825576747308474,23,16,COMPLETE
843,1.34204922478618,2.2254710414569296,2024-01-16 11:47:04.277757,2024-01-16 11:47:04.685315,0 days 00:00:00.407558,2.348571853472833,30,2.2413674946477924,19,16,COMPLETE
844,1.1695756011688927,1.5476782134944471,2024-01-16 11:47:04.686310,2024-01-16 11:47:05.079916,0 days 00:00:00.393606,2.348571853472833,25,2.2825576747308474,23,16,COMPLETE
845,0.8583929261715192,1.0429112736202137,2024-01-16 11:47:05.080912,2024-01-16 11:47:05.472608,0 days 00:00:00.391696,2.348571853472833,15,2.0855804734484797,21,16,COMPLETE
846,0.8889786651801885,1.275449655759009,2024-01-16 11:47:05.473606,2024-01-16 11:47:05.862994,0 days 00:00:00.389388,2.3321119900260214,22,1.980131673059884,22,16,COMPLETE
847,1.4871484232522882,3.117350086841079,2024-01-16 11:47:05.864247,2024-01-16 11:47:06.281146,0 days 00:00:00.416899,2.0646683016474485,18,2.0710830705082857,24,16,COMPLETE
848,1.5857472840966604,2.7247109115497814,2024-01-16 11:47:06.283141,2024-01-16 11:47:06.710348,0 days 00:00:00.427207,1.8371503253091221,18,2.050884072231569,21,16,COMPLETE
849,1.8535028152246005,3.5619261550938695,2024-01-16 11:47:06.711345,2024-01-16 11:47:07.306253,0 days 00:00:00.594908,2.0646683016474485,25,2.2413674946477924,22,16,COMPLETE
